State,fips_codes,Year
ND,38041,2017
ND,38043,1970
ND,38043,1971
ND,38043,1972
ND,38043,1973
ND,38043,1974
ND,38043,1975
ND,38043,1976
ND,38043,1977
ND,38043,1978
ND,38043,1979
ND,38043,1980
ND,38043,1981
ND,38043,1982
ND,38043,1983
ND,38043,1984
ND,38043,1985
ND,38043,1986
ND,38043,1987
ND,38043,1988
ND,38043,1989
ND,38043,1990
ND,38043,1991
ND,38043,1992
ND,38043,1993
ND,38043,1994
ND,38043,1995
ND,38043,1996
ND,38043,1997
ND,38043,1998
ND,38043,1999
ND,38043,2000
ND,38043,2001
ND,38043,2002
ND,38043,2003
ND,38043,2004
ND,38043,2005
ND,38043,2006
ND,38043,2007
ND,38043,2008
ND,38043,2009
ND,38043,2010
ND,38043,2011
ND,38043,2012
ND,38043,2013
ND,38043,2014
ND,38043,2015
ND,38043,2016
ND,38043,2017
ND,38045,1970
ND,38045,1971
ND,38045,1972
ND,38045,1973
ND,38045,1974
ND,38045,1975
ND,38045,1976
ND,38045,1977
ND,38045,1978
ND,38045,1979
ND,38045,1980
ND,38045,1981
ND,38045,1982
ND,38045,1983
ND,38045,1984
ND,38045,1985
ND,38045,1986
ND,38045,1987
ND,38045,1988
ND,38045,1989
ND,38045,1990
ND,38045,1991
ND,38045,1992
ND,38045,1993
ND,38045,1994
ND,38045,1995
ND,38045,1996
ND,38045,1997
ND,38045,1998
ND,38045,1999
ND,38045,2000
ND,38045,2001
ND,38045,2002
ND,38045,2003
ND,38045,2004
ND,38045,2005
ND,38045,2006
ND,38045,2007
ND,38045,2008
ND,38045,2009
ND,38045,2010
ND,38045,2011
ND,38045,2012
ND,38045,2013
ND,38045,2014
ND,38045,2015
ND,38045,2016
ND,38045,2017
ND,38047,1970
ND,38047,1971
ND,38047,1972
ND,38047,1973
ND,38047,1974
ND,38047,1975
ND,38047,1976
ND,38047,1977
ND,38047,1978
ND,38047,1979
ND,38047,1980
ND,38047,1981
ND,38047,1982
ND,38047,1983
ND,38047,1984
ND,38047,1985
ND,38047,1986
ND,38047,1987
ND,38047,1988
ND,38047,1989
ND,38047,1990
ND,38047,1991
ND,38047,1992
ND,38047,1993
ND,38047,1994
ND,38047,1995
ND,38047,1996
ND,38047,1997
ND,38047,1998
ND,38047,1999
ND,38047,2000
ND,38047,2001
ND,38047,2002
ND,38047,2003
ND,38047,2004
ND,38047,2005
ND,38047,2006
ND,38047,2007
ND,38047,2008
ND,38047,2009
ND,38047,2010
ND,38047,2011
ND,38047,2012
ND,38047,2013
ND,38047,2014
ND,38047,2015
ND,38047,2016
ND,38047,2017
ND,38049,1970
ND,38049,1971
ND,38049,1972
ND,38049,1973
ND,38049,1974
ND,38049,1975
ND,38049,1976
ND,38049,1977
ND,38049,1978
ND,38049,1979
ND,38049,1980
ND,38049,1981
ND,38049,1982
ND,38049,1983
ND,38049,1984
ND,38049,1985
ND,38049,1986
ND,38049,1987
ND,38049,1988
ND,38049,1989
ND,38049,1990
ND,38049,1991
ND,38049,1992
ND,38049,1993
ND,38049,1994
ND,38049,1995
ND,38049,1996
ND,38049,1997
ND,38049,1998
ND,38049,1999
ND,38049,2000
ND,38049,2001
ND,38049,2002
ND,38049,2003
ND,38049,2004
ND,38049,2005
ND,38049,2006
ND,38049,2007
ND,38049,2008
ND,38049,2009
ND,38049,2010
ND,38049,2011
ND,38049,2012
ND,38049,2013
ND,38049,2014
ND,38049,2015
ND,38049,2016
ND,38049,2017
ND,38051,1970
ND,38051,1971
ND,38051,1972
ND,38051,1973
ND,38051,1974
ND,38051,1975
ND,38051,1976
ND,38051,1977
ND,38051,1978
ND,38051,1979
ND,38051,1980
ND,38051,1981
ND,38051,1982
ND,38051,1983
ND,38051,1984
ND,38051,1985
ND,38051,1986
ND,38051,1987
ND,38051,1988
ND,38051,1989
ND,38051,1990
ND,38051,1991
ND,38051,1992
ND,38051,1993
ND,38051,1994
ND,38051,1995
ND,38051,1996
ND,38051,1997
ND,38051,1998
ND,38051,1999
ND,38051,2000
ND,38051,2001
ND,38051,2002
ND,38051,2003
ND,38051,2004
ND,38051,2005
ND,38051,2006
ND,38051,2007
ND,38051,2008
ND,38051,2009
ND,38051,2010
ND,38051,2011
ND,38051,2012
ND,38051,2013
ND,38051,2014
ND,38051,2015
ND,38051,2016
ND,38051,2017
ND,38053,1970
ND,38053,1971
ND,38053,1972
ND,38053,1973
ND,38053,1974
ND,38053,1975
ND,38053,1976
ND,38053,1977
ND,38053,1978
ND,38053,1979
ND,38053,1980
ND,38053,1981
ND,38053,1982
ND,38053,1983
ND,38053,1984
ND,38053,1985
ND,38053,1986
ND,38053,1987
ND,38053,1988
ND,38053,1989
ND,38053,1990
ND,38053,1991
ND,38053,1992
ND,38053,1993
ND,38053,1994
ND,38053,1995
ND,38053,1996
ND,38053,1997
ND,38053,1998
ND,38053,1999
ND,38053,2000
ND,38053,2001
ND,38053,2002
ND,38053,2003
ND,38053,2004
ND,38053,2005
ND,38053,2006
ND,38053,2007
ND,38053,2008
ND,38053,2009
ND,38053,2010
ND,38053,2011
ND,38053,2012
ND,38053,2013
ND,38053,2014
ND,38053,2015
ND,38053,2016
ND,38053,2017
ND,38055,1970
ND,38055,1971
ND,38055,1972
ND,38055,1973
ND,38055,1974
ND,38055,1975
ND,38055,1976
ND,38055,1977
ND,38055,1978
ND,38055,1979
ND,38055,1980
ND,38055,1981
ND,38055,1982
ND,38055,1983
ND,38055,1984
ND,38055,1985
ND,38055,1986
ND,38055,1987
ND,38055,1988
ND,38055,1989
ND,38055,1990
ND,38055,1991
ND,38055,1992
ND,38055,1993
ND,38055,1994
ND,38055,1995
ND,38055,1996
ND,38055,1997
ND,38055,1998
ND,38055,1999
ND,38055,2000
ND,38055,2001
ND,38055,2002
ND,38055,2003
ND,38055,2004
ND,38055,2005
ND,38055,2006
ND,38055,2007
ND,38055,2008
ND,38055,2009
ND,38055,2010
ND,38055,2011
ND,38055,2012
ND,38055,2013
ND,38055,2014
ND,38055,2015
ND,38055,2016
ND,38055,2017
ND,38057,1970
ND,38057,1971
ND,38057,1972
ND,38057,1973
ND,38057,1974
ND,38057,1975
ND,38057,1976
ND,38057,1977
ND,38057,1978
ND,38057,1979
ND,38057,1980
ND,38057,1981
ND,38057,1982
ND,38057,1983
ND,38057,1984
ND,38057,1985
ND,38057,1986
ND,38057,1987
ND,38057,1988
ND,38057,1989
ND,38057,1990
ND,38057,1991
ND,38057,1992
ND,38057,1993
ND,38057,1994
ND,38057,1995
ND,38057,1996
ND,38057,1997
ND,38057,1998
ND,38057,1999
ND,38057,2000
ND,38057,2001
ND,38057,2002
ND,38057,2003
ND,38057,2004
ND,38057,2005
ND,38057,2006
ND,38057,2007
ND,38057,2008
ND,38057,2009
ND,38057,2010
ND,38057,2011
ND,38057,2012
ND,38057,2013
ND,38057,2014
ND,38057,2015
ND,38057,2016
ND,38057,2017
ND,38059,1970
ND,38059,1971
ND,38059,1972
ND,38059,1973
ND,38059,1974
ND,38059,1975
ND,38059,1976
ND,38059,1977
ND,38059,1978
ND,38059,1979
ND,38059,1980
ND,38059,1981
ND,38059,1982
ND,38059,1983
ND,38059,1984
ND,38059,1985
ND,38059,1986
ND,38059,1987
ND,38059,1988
ND,38059,1989
ND,38059,1990
ND,38059,1991
ND,38059,1992
ND,38059,1993
ND,38059,1994
ND,38059,1995
ND,38059,1996
ND,38059,1997
ND,38059,1998
ND,38059,1999
ND,38059,2000
ND,38059,2001
ND,38059,2002
ND,38059,2003
ND,38059,2004
ND,38059,2005
ND,38059,2006
ND,38059,2007
ND,38059,2008
ND,38059,2009
ND,38059,2010
ND,38059,2011
ND,38059,2012
ND,38059,2013
ND,38059,2014
ND,38059,2015
ND,38059,2016
ND,38059,2017
ND,38061,1970
ND,38061,1971
ND,38061,1972
ND,38061,1973
ND,38061,1974
ND,38061,1975
ND,38061,1976
ND,38061,1977
ND,38061,1978
ND,38061,1979
ND,38061,1980
ND,38061,1981
ND,38061,1982
ND,38061,1983
ND,38061,1984
ND,38061,1985
ND,38061,1986
ND,38061,1987
ND,38061,1988
ND,38061,1989
ND,38061,1990
ND,38061,1991
ND,38061,1992
ND,38061,1993
ND,38061,1994
ND,38061,1995
ND,38061,1996
ND,38061,1997
ND,38061,1998
ND,38061,1999
ND,38061,2000
ND,38061,2001
ND,38061,2002
ND,38061,2003
ND,38061,2004
ND,38061,2005
ND,38061,2006
ND,38061,2007
ND,38061,2008
ND,38061,2009
ND,38061,2010
ND,38061,2011
ND,38061,2012
ND,38061,2013
ND,38061,2014
ND,38061,2015
ND,38061,2016
ND,38061,2017
ND,38063,1970
ND,38063,1971
ND,38063,1972
ND,38063,1973
ND,38063,1974
ND,38063,1975
ND,38063,1976
ND,38063,1977
ND,38063,1978
ND,38063,1979
ND,38063,1980
ND,38063,1981
ND,38063,1982
ND,38063,1983
ND,38063,1984
ND,38063,1985
ND,38063,1986
ND,38063,1987
ND,38063,1988
ND,38063,1989
ND,38063,1990
ND,38063,1991
ND,38063,1992
ND,38063,1993
ND,38063,1994
ND,38063,1995
ND,38063,1996
ND,38063,1997
ND,38063,1998
ND,38063,1999
ND,38063,2000
ND,38063,2001
ND,38063,2002
ND,38063,2003
ND,38063,2004
ND,38063,2005
ND,38063,2006
ND,38063,2007
ND,38063,2008
ND,38063,2009
ND,38063,2010
ND,38063,2011
ND,38063,2012
ND,38063,2013
ND,38063,2014
ND,38063,2015
ND,38063,2016
ND,38063,2017
ND,38065,1970
ND,38065,1971
ND,38065,1972
ND,38065,1973
ND,38065,1974
ND,38065,1975
ND,38065,1976
ND,38065,1977
ND,38065,1978
ND,38065,1979
ND,38065,1980
ND,38065,1981
ND,38065,1982
ND,38065,1983
ND,38065,1984
ND,38065,1985
ND,38065,1986
ND,38065,1987
ND,38065,1988
ND,38065,1989
ND,38065,1990
ND,38065,1991
ND,38065,1992
ND,38065,1993
ND,38065,1994
ND,38065,1995
ND,38065,1996
ND,38065,1997
ND,38065,1998
ND,38065,1999
ND,38065,2000
ND,38065,2001
ND,38065,2002
ND,38065,2003
ND,38065,2004
ND,38065,2005
ND,38065,2006
ND,38065,2007
ND,38065,2008
ND,38065,2009
ND,38065,2010
ND,38065,2011
ND,38065,2012
ND,38065,2013
ND,38065,2014
ND,38065,2015
ND,38065,2016
ND,38065,2017
ND,38067,1970
ND,38067,1971
ND,38067,1972
ND,38067,1973
ND,38067,1974
ND,38067,1975
ND,38067,1976
ND,38067,1977
ND,38067,1978
ND,38067,1979
ND,38067,1980
ND,38067,1981
ND,38067,1982
ND,38067,1983
ND,38067,1984
ND,38067,1985
ND,38067,1986
ND,38067,1987
ND,38067,1988
ND,38067,1989
ND,38067,1990
ND,38067,1991
ND,38067,1992
ND,38067,1993
ND,38067,1994
ND,38067,1995
ND,38067,1996
ND,38067,1997
ND,38067,1998
ND,38067,1999
ND,38067,2000
ND,38067,2001
ND,38067,2002
ND,38067,2003
ND,38067,2004
ND,38067,2005
ND,38067,2006
ND,38067,2007
ND,38067,2008
ND,38067,2009
ND,38067,2010
ND,38067,2011
ND,38067,2012
ND,38067,2013
ND,38067,2014
ND,38067,2015
ND,38067,2016
ND,38067,2017
ND,38069,1970
ND,38069,1971
ND,38069,1972
ND,38069,1973
ND,38069,1974
ND,38069,1975
ND,38069,1976
ND,38069,1977
ND,38069,1978
ND,38069,1979
ND,38069,1980
ND,38069,1981
ND,38069,1982
ND,38069,1983
ND,38069,1984
ND,38069,1985
ND,38069,1986
ND,38069,1987
ND,38069,1988
ND,38069,1989
ND,38069,1990
ND,38069,1991
ND,38069,1992
ND,38069,1993
ND,38069,1994
ND,38069,1995
ND,38069,1996
ND,38069,1997
ND,38069,1998
ND,38069,1999
ND,38069,2000
ND,38069,2001
ND,38069,2002
ND,38069,2003
ND,38069,2004
ND,38069,2005
ND,38069,2006
ND,38069,2007
ND,38069,2008
ND,38069,2009
ND,38069,2010
ND,38069,2011
ND,38069,2012
ND,38069,2013
ND,38069,2014
ND,38069,2015
ND,38069,2016
ND,38069,2017
ND,38071,1970
ND,38071,1971
ND,38071,1972
ND,38071,1973
ND,38071,1974
ND,38071,1975
ND,38071,1976
ND,38071,1977
ND,38071,1978
ND,38071,1979
ND,38071,1980
ND,38071,1981
ND,38071,1982
ND,38071,1983
ND,38071,1984
ND,38071,1985
ND,38071,1986
ND,38071,1987
ND,38071,1988
ND,38071,1989
ND,38071,1990
ND,38071,1991
ND,38071,1992
ND,38071,1993
ND,38071,1994
ND,38071,1995
ND,38071,1996
ND,38071,1997
ND,38071,1998
ND,38071,1999
ND,38071,2000
ND,38071,2001
ND,38071,2002
ND,38071,2003
ND,38071,2004
ND,38071,2005
ND,38071,2006
ND,38071,2007
ND,38071,2008
ND,38071,2009
ND,38071,2010
ND,38071,2011
ND,38071,2012
ND,38071,2013
ND,38071,2014
ND,38071,2015
ND,38071,2016
ND,38071,2017
ND,38073,1970
ND,38073,1971
ND,38073,1972
ND,38073,1973
ND,38073,1974
ND,38073,1975
ND,38073,1976
ND,38073,1977
ND,38073,1978
ND,38073,1979
ND,38073,1980
ND,38073,1981
ND,38073,1982
ND,38073,1983
ND,38073,1984
ND,38073,1985
ND,38073,1986
ND,38073,1987
ND,38073,1988
ND,38073,1989
ND,38073,1990
ND,38073,1991
ND,38073,1992
ND,38073,1993
ND,38073,1994
ND,38073,1995
ND,38073,1996
ND,38073,1997
ND,38073,1998
ND,38073,1999
ND,38073,2000
ND,38073,2001
ND,38073,2002
ND,38073,2003
ND,38073,2004
ND,38073,2005
ND,38073,2006
ND,38073,2007
ND,38073,2008
ND,38073,2009
ND,38073,2010
ND,38073,2011
ND,38073,2012
ND,38073,2013
ND,38073,2014
ND,38073,2015
ND,38073,2016
ND,38073,2017
ND,38075,1970
ND,38075,1971
ND,38075,1972
ND,38075,1973
ND,38075,1974
ND,38075,1975
ND,38075,1976
ND,38075,1977
ND,38075,1978
ND,38075,1979
ND,38075,1980
ND,38075,1981
ND,38075,1982
ND,38075,1983
ND,38075,1984
ND,38075,1985
ND,38075,1986
ND,38075,1987
ND,38075,1988
ND,38075,1989
ND,38075,1990
ND,38075,1991
ND,38075,1992
ND,38075,1993
ND,38075,1994
ND,38075,1995
ND,38075,1996
ND,38075,1997
ND,38075,1998
ND,38075,1999
ND,38075,2000
ND,38075,2001
ND,38075,2002
ND,38075,2003
ND,38075,2004
ND,38075,2005
ND,38075,2006
ND,38075,2007
ND,38075,2008
ND,38075,2009
ND,38075,2010
ND,38075,2011
ND,38075,2012
ND,38075,2013
ND,38075,2014
ND,38075,2015
ND,38075,2016
ND,38075,2017
ND,38077,1970
ND,38077,1971
ND,38077,1972
ND,38077,1973
ND,38077,1974
ND,38077,1975
ND,38077,1976
ND,38077,1977
ND,38077,1978
ND,38077,1979
ND,38077,1980
ND,38077,1981
ND,38077,1982
ND,38077,1983
ND,38077,1984
ND,38077,1985
ND,38077,1986
ND,38077,1987
ND,38077,1988
ND,38077,1989
ND,38077,1990
ND,38077,1991
ND,38077,1992
ND,38077,1993
ND,38077,1994
ND,38077,1995
ND,38077,1996
ND,38077,1997
ND,38077,1998
ND,38077,1999
ND,38077,2000
ND,38077,2001
ND,38077,2002
ND,38077,2003
ND,38077,2004
ND,38077,2005
ND,38077,2006
ND,38077,2007
ND,38077,2008
ND,38077,2009
ND,38077,2010
ND,38077,2011
ND,38077,2012
ND,38077,2013
ND,38077,2014
ND,38077,2015
ND,38077,2016
ND,38077,2017
ND,38079,1970
ND,38079,1971
ND,38079,1972
ND,38079,1973
ND,38079,1974
ND,38079,1975
ND,38079,1976
ND,38079,1977
ND,38079,1978
ND,38079,1979
ND,38079,1980
ND,38079,1981
ND,38079,1982
ND,38079,1983
ND,38079,1984
ND,38079,1985
ND,38079,1986
ND,38079,1987
ND,38079,1988
ND,38079,1989
ND,38079,1990
ND,38079,1991
ND,38079,1992
ND,38079,1993
ND,38079,1994
ND,38079,1995
ND,38079,1996
ND,38079,1997
ND,38079,1998
ND,38079,1999
ND,38079,2000
ND,38079,2001
ND,38079,2002
ND,38079,2003
ND,38079,2004
ND,38079,2005
ND,38079,2006
ND,38079,2007
ND,38079,2008
ND,38079,2009
ND,38079,2010
ND,38079,2011
ND,38079,2012
ND,38079,2013
ND,38079,2014
ND,38079,2015
ND,38079,2016
ND,38079,2017
ND,38081,1970
ND,38081,1971
ND,38081,1972
ND,38081,1973
ND,38081,1974
ND,38081,1975
ND,38081,1976
ND,38081,1977
ND,38081,1978
ND,38081,1979
ND,38081,1980
ND,38081,1981
ND,38081,1982
ND,38081,1983
ND,38081,1984
ND,38081,1985
ND,38081,1986
ND,38081,1987
ND,38081,1988
ND,38081,1989
ND,38081,1990
ND,38081,1991
ND,38081,1992
ND,38081,1993
ND,38081,1994
ND,38081,1995
ND,38081,1996
ND,38081,1997
ND,38081,1998
ND,38081,1999
ND,38081,2000
ND,38081,2001
ND,38081,2002
ND,38081,2003
ND,38081,2004
ND,38081,2005
ND,38081,2006
ND,38081,2007
ND,38081,2008
ND,38081,2009
ND,38081,2010
ND,38081,2011
ND,38081,2012
ND,38081,2013
ND,38081,2014
ND,38081,2015
ND,38081,2016
ND,38081,2017
ND,38083,1970
ND,38083,1971
ND,38083,1972
ND,38083,1973
ND,38083,1974
ND,38083,1975
ND,38083,1976
ND,38083,1977
ND,38083,1978
ND,38083,1979
ND,38083,1980
ND,38083,1981
ND,38083,1982
ND,38083,1983
ND,38083,1984
ND,38083,1985
ND,38083,1986
ND,38083,1987
ND,38083,1988
ND,38083,1989
ND,38083,1990
ND,38083,1991
ND,38083,1992
ND,38083,1993
ND,38083,1994
ND,38083,1995
ND,38083,1996
ND,38083,1997
ND,38083,1998
ND,38083,1999
ND,38083,2000
ND,38083,2001
ND,38083,2002
ND,38083,2003
ND,38083,2004
ND,38083,2005
ND,38083,2006
ND,38083,2007
ND,38083,2008
ND,38083,2009
ND,38083,2010
ND,38083,2011
ND,38083,2012
ND,38083,2013
ND,38083,2014
ND,38083,2015
ND,38083,2016
ND,38083,2017
ND,38085,1970
ND,38085,1971
ND,38085,1972
ND,38085,1973
ND,38085,1974
ND,38085,1975
ND,38085,1976
ND,38085,1977
ND,38085,1978
ND,38085,1979
ND,38085,1980
ND,38085,1981
ND,38085,1982
ND,38085,1983
ND,38085,1984
ND,38085,1985
ND,38085,1986
ND,38085,1987
ND,38085,1988
ND,38085,1989
ND,38085,1990
ND,38085,1991
ND,38085,1992
ND,38085,1993
ND,38085,1994
ND,38085,1995
ND,38085,1996
ND,38085,1997
ND,38085,1998
ND,38085,1999
ND,38085,2000
ND,38085,2001
ND,38085,2002
ND,38085,2003
ND,38085,2004
ND,38085,2005
ND,38085,2006
ND,38085,2007
ND,38085,2008
ND,38085,2009
ND,38085,2010
ND,38085,2011
ND,38085,2012
ND,38085,2013
ND,38085,2014
ND,38085,2015
ND,38085,2016
ND,38085,2017
ND,38087,1970
ND,38087,1971
ND,38087,1972
ND,38087,1973
ND,38087,1974
ND,38087,1975
ND,38087,1976
ND,38087,1977
ND,38087,1978
ND,38087,1979
ND,38087,1980
ND,38087,1981
ND,38087,1982
ND,38087,1983
ND,38087,1984
ND,38087,1985
ND,38087,1986
ND,38087,1987
ND,38087,1988
ND,38087,1989
ND,38087,1990
ND,38087,1991
ND,38087,1992
ND,38087,1993
ND,38087,1994
ND,38087,1995
ND,38087,1996
ND,38087,1997
ND,38087,1998
ND,38087,1999
ND,38087,2000
ND,38087,2001
ND,38087,2002
ND,38087,2003
ND,38087,2004
ND,38087,2005
ND,38087,2006
ND,38087,2007
ND,38087,2008
ND,38087,2009
ND,38087,2010
ND,38087,2011
ND,38087,2012
ND,38087,2013
ND,38087,2014
ND,38087,2015
ND,38087,2016
ND,38087,2017
ND,38089,1970
ND,38089,1971
ND,38089,1972
ND,38089,1973
ND,38089,1974
ND,38089,1975
ND,38089,1976
ND,38089,1977
ND,38089,1978
ND,38089,1979
ND,38089,1980
ND,38089,1981
ND,38089,1982
ND,38089,1983
ND,38089,1984
ND,38089,1985
ND,38089,1986
ND,38089,1987
ND,38089,1988
ND,38089,1989
ND,38089,1990
ND,38089,1991
ND,38089,1992
ND,38089,1993
ND,38089,1994
ND,38089,1995
ND,38089,1996
ND,38089,1997
ND,38089,1998
ND,38089,1999
ND,38089,2000
ND,38089,2001
ND,38089,2002
ND,38089,2003
ND,38089,2004
ND,38089,2005
ND,38089,2006
ND,38089,2007
ND,38089,2008
ND,38089,2009
ND,38089,2010
ND,38089,2011
ND,38089,2012
ND,38089,2013
ND,38089,2014
ND,38089,2015
ND,38089,2016
ND,38089,2017
ND,38091,1970
ND,38091,1971
ND,38091,1972
ND,38091,1973
ND,38091,1974
ND,38091,1975
ND,38091,1976
ND,38091,1977
ND,38091,1978
ND,38091,1979
ND,38091,1980
ND,38091,1981
ND,38091,1982
ND,38091,1983
ND,38091,1984
ND,38091,1985
ND,38091,1986
ND,38091,1987
ND,38091,1988
ND,38091,1989
ND,38091,1990
ND,38091,1991
ND,38091,1992
ND,38091,1993
ND,38091,1994
ND,38091,1995
ND,38091,1996
ND,38091,1997
ND,38091,1998
ND,38091,1999
ND,38091,2000
ND,38091,2001
ND,38091,2002
ND,38091,2003
ND,38091,2004
ND,38091,2005
ND,38091,2006
ND,38091,2007
ND,38091,2008
ND,38091,2009
ND,38091,2010
ND,38091,2011
ND,38091,2012
ND,38091,2013
ND,38091,2014
ND,38091,2015
ND,38091,2016
ND,38091,2017
ND,38093,1970
ND,38093,1971
ND,38093,1972
ND,38093,1973
ND,38093,1974
ND,38093,1975
ND,38093,1976
ND,38093,1977
ND,38093,1978
ND,38093,1979
ND,38093,1980
ND,38093,1981
ND,38093,1982
ND,38093,1983
ND,38093,1984
ND,38093,1985
ND,38093,1986
ND,38093,1987
ND,38093,1988
ND,38093,1989
ND,38093,1990
ND,38093,1991
ND,38093,1992
ND,38093,1993
ND,38093,1994
ND,38093,1995
ND,38093,1996
ND,38093,1997
ND,38093,1998
ND,38093,1999
ND,38093,2000
ND,38093,2001
ND,38093,2002
ND,38093,2003
ND,38093,2004
ND,38093,2005
ND,38093,2006
ND,38093,2007
ND,38093,2008
ND,38093,2009
ND,38093,2010
ND,38093,2011
ND,38093,2012
ND,38093,2013
ND,38093,2014
ND,38093,2015
ND,38093,2016
ND,38093,2017
ND,38095,1970
ND,38095,1971
ND,38095,1972
ND,38095,1973
ND,38095,1974
ND,38095,1975
ND,38095,1976
ND,38095,1977
ND,38095,1978
ND,38095,1979
ND,38095,1980
ND,38095,1981
ND,38095,1982
ND,38095,1983
ND,38095,1984
ND,38095,1985
ND,38095,1986
ND,38095,1987
ND,38095,1988
ND,38095,1989
ND,38095,1990
ND,38095,1991
ND,38095,1992
ND,38095,1993
ND,38095,1994
ND,38095,1995
ND,38095,1996
ND,38095,1997
ND,38095,1998
ND,38095,1999
ND,38095,2000
ND,38095,2001
ND,38095,2002
ND,38095,2003
ND,38095,2004
ND,38095,2005
ND,38095,2006
ND,38095,2007
ND,38095,2008
ND,38095,2009
ND,38095,2010
ND,38095,2011
ND,38095,2012
ND,38095,2013
ND,38095,2014
ND,38095,2015
ND,38095,2016
ND,38095,2017
ND,38097,1970
ND,38097,1971
ND,38097,1972
ND,38097,1973
ND,38097,1974
ND,38097,1975
ND,38097,1976
ND,38097,1977
ND,38097,1978
ND,38097,1979
ND,38097,1980
ND,38097,1981
ND,38097,1982
ND,38097,1983
ND,38097,1984
ND,38097,1985
ND,38097,1986
ND,38097,1987
ND,38097,1988
ND,38097,1989
ND,38097,1990
ND,38097,1991
ND,38097,1992
ND,38097,1993
ND,38097,1994
ND,38097,1995
ND,38097,1996
ND,38097,1997
ND,38097,1998
ND,38097,1999
ND,38097,2000
ND,38097,2001
ND,38097,2002
ND,38097,2003
ND,38097,2004
ND,38097,2005
ND,38097,2006
ND,38097,2007
ND,38097,2008
ND,38097,2009
ND,38097,2010
ND,38097,2011
ND,38097,2012
ND,38097,2013
ND,38097,2014
ND,38097,2015
ND,38097,2016
ND,38097,2017
ND,38099,1970
ND,38099,1971
ND,38099,1972
ND,38099,1973
ND,38099,1974
ND,38099,1975
ND,38099,1976
ND,38099,1977
ND,38099,1978
ND,38099,1979
ND,38099,1980
ND,38099,1981
ND,38099,1982
ND,38099,1983
ND,38099,1984
ND,38099,1985
ND,38099,1986
ND,38099,1987
ND,38099,1988
ND,38099,1989
ND,38099,1990
ND,38099,1991
ND,38099,1992
ND,38099,1993
ND,38099,1994
ND,38099,1995
ND,38099,1996
ND,38099,1997
ND,38099,1998
ND,38099,1999
ND,38099,2000
ND,38099,2001
ND,38099,2002
ND,38099,2003
ND,38099,2004
ND,38099,2005
ND,38099,2006
ND,38099,2007
ND,38099,2008
ND,38099,2009
ND,38099,2010
ND,38099,2011
ND,38099,2012
ND,38099,2013
ND,38099,2014
ND,38099,2015
ND,38099,2016
ND,38099,2017
ND,38101,1970
ND,38101,1971
ND,38101,1972
ND,38101,1973
ND,38101,1974
ND,38101,1975
ND,38101,1976
ND,38101,1977
ND,38101,1978
ND,38101,1979
ND,38101,1980
ND,38101,1981
ND,38101,1982
ND,38101,1983
ND,38101,1984
ND,38101,1985
ND,38101,1986
ND,38101,1987
ND,38101,1988
ND,38101,1989
ND,38101,1990
ND,38101,1991
ND,38101,1992
ND,38101,1993
ND,38101,1994
ND,38101,1995
ND,38101,1996
ND,38101,1997
ND,38101,1998
ND,38101,1999
ND,38101,2000
ND,38101,2001
ND,38101,2002
ND,38101,2003
ND,38101,2004
ND,38101,2005
ND,38101,2006
ND,38101,2007
ND,38101,2008
ND,38101,2009
ND,38101,2010
ND,38101,2011
ND,38101,2012
ND,38101,2013
ND,38101,2014
ND,38101,2015
ND,38101,2016
ND,38101,2017
ND,38103,1970
ND,38103,1971
ND,38103,1972
ND,38103,1973
ND,38103,1974
ND,38103,1975
ND,38103,1976
ND,38103,1977
ND,38103,1978
ND,38103,1979
ND,38103,1980
ND,38103,1981
ND,38103,1982
ND,38103,1983
ND,38103,1984
ND,38103,1985
ND,38103,1986
ND,38103,1987
ND,38103,1988
ND,38103,1989
ND,38103,1990
ND,38103,1991
ND,38103,1992
ND,38103,1993
ND,38103,1994
ND,38103,1995
ND,38103,1996
ND,38103,1997
ND,38103,1998
ND,38103,1999
ND,38103,2000
ND,38103,2001
ND,38103,2002
ND,38103,2003
ND,38103,2004
ND,38103,2005
ND,38103,2006
ND,38103,2007
ND,38103,2008
ND,38103,2009
ND,38103,2010
ND,38103,2011
ND,38103,2012
ND,38103,2013
ND,38103,2014
ND,38103,2015
ND,38103,2016
ND,38103,2017
ND,38105,1970
ND,38105,1971
ND,38105,1972
ND,38105,1973
ND,38105,1974
ND,38105,1975
ND,38105,1976
ND,38105,1977
ND,38105,1978
ND,38105,1979
ND,38105,1980
ND,38105,1981
ND,38105,1982
ND,38105,1983
ND,38105,1984
ND,38105,1985
ND,38105,1986
ND,38105,1987
ND,38105,1988
ND,38105,1989
ND,38105,1990
ND,38105,1991
ND,38105,1992
ND,38105,1993
ND,38105,1994
ND,38105,1995
ND,38105,1996
ND,38105,1997
ND,38105,1998
ND,38105,1999
ND,38105,2000
ND,38105,2001
ND,38105,2002
ND,38105,2003
ND,38105,2004
ND,38105,2005
ND,38105,2006
ND,38105,2007
ND,38105,2008
ND,38105,2009
ND,38105,2010
ND,38105,2011
ND,38105,2012
ND,38105,2013
ND,38105,2014
ND,38105,2015
ND,38105,2016
ND,38105,2017
OH,39001,1970
OH,39001,1971
OH,39001,1972
OH,39001,1973
OH,39001,1974
OH,39001,1975
OH,39001,1976
OH,39001,1977
OH,39001,1978
OH,39001,1979
OH,39001,1980
OH,39001,1981
OH,39001,1982
OH,39001,1983
OH,39001,1984
OH,39001,1985
OH,39001,1986
