Address                                            ,latitude           ,longitude           ,fips_codes_30_mile                                                                                                               ,Tribe Name                                                                            ,TribeDividend,SeatsSlots ,Open_Date ,SquareFeetGaming ,RenovationDate ,Revenue_FY23   ,Cost,ID,State,Casino_Name
12222 New York Ranch Rd Jackson CA 95642           ,38.3864424,-120.73378344549432,6005,Jackson Band of Miwuk Indians                                                         ,,1525,     1991 ,          271000 ,          2012 ,38.0,  80000000,61,CA,Jackson Rancheria Casino & Hotel
12222 New York Ranch Rd Jackson CA 95642           ,38.3864424,-120.73378344549432,6009,Jackson Band of Miwuk Indians                                                         ,,1525,     1991 ,          271000 ,          2012 ,38.0,  80000000,61,CA,Jackson Rancheria Casino & Hotel
12222 New York Ranch Rd Jackson CA 95642           ,38.3864424,-120.73378344549432,6099,Jackson Band of Miwuk Indians                                                         ,,1525,     1991 ,          271000 ,          2012 ,38.0,  80000000,61,CA,Jackson Rancheria Casino & Hotel
12222 New York Ranch Rd Jackson CA 95642           ,38.3864424,-120.73378344549432,6077,Jackson Band of Miwuk Indians                                                         ,,1525,     1991 ,          271000 ,          2012 ,38.0,  80000000,61,CA,Jackson Rancheria Casino & Hotel
12222 New York Ranch Rd Jackson CA 95642           ,38.3864424,-120.73378344549432,6109,Jackson Band of Miwuk Indians                                                         ,,1525,     1991 ,          271000 ,          2012 ,38.0,  80000000,61,CA,Jackson Rancheria Casino & Hotel
12222 New York Ranch Rd Jackson CA 95642           ,38.3864424,-120.73378344549432,6017,Jackson Band of Miwuk Indians                                                         ,,1525,     1991 ,          271000 ,          2012 ,38.0,  80000000,61,CA,Jackson Rancheria Casino & Hotel
12222 New York Ranch Rd Jackson CA 95642           ,38.3864424,-120.73378344549432,6067,Jackson Band of Miwuk Indians                                                         ,,1525,     1991 ,          271000 ,          2012 ,38.0,  80000000,61,CA,Jackson Rancheria Casino & Hotel
14145 Campo Rd Jamul CA 91935                      ,32.705086507386866,-116.869588883239,6073,Jamul Indian Village of California                                                    ,,1700,     2016 ,          200000 ,               ,10.7, 515000000,62,CA,Jamul Casino
777 Casino Way Yreka CA 96097                      ,41.71187185,-122.63141244984304,6093,Karuk Tribe                                                                           ,,349,     2018 ,            6000 ,          2023 ,5.0,  40000000,63,CA,Rain Rock Casino
777 Casino Way Yreka CA 96097                      ,41.71187185,-122.63141244984304,41029,Karuk Tribe                                                                           ,,349,     2018 ,            6000 ,          2023 ,5.0,  40000000,63,CA,Rain Rock Casino
777 Casino Way Yreka CA 96097                      ,41.71187185,-122.63141244984304,6105,Karuk Tribe                                                                           ,,349,     2018 ,            6000 ,          2023 ,5.0,  40000000,63,CA,Rain Rock Casino
13255 San Pablo Ave San Pablo CA 94806             ,37.9524169,-122.3345221920771,6001,Lytton Rancheria of California                                                        ,,1500,     2002 ,           64000 ,               ,96.0,   6000000,64,CA,San Pablo Lytton Casino
13255 San Pablo Ave San Pablo CA 94806             ,37.9524169,-122.3345221920771,6013,Lytton Rancheria of California                                                        ,,1500,     2002 ,           64000 ,               ,96.0,   6000000,64,CA,San Pablo Lytton Casino
13255 San Pablo Ave San Pablo CA 94806             ,37.9524169,-122.3345221920771,6081,Lytton Rancheria of California                                                        ,,1500,     2002 ,           64000 ,               ,96.0,   6000000,64,CA,San Pablo Lytton Casino
13255 San Pablo Ave San Pablo CA 94806             ,37.9524169,-122.3345221920771,6055,Lytton Rancheria of California                                                        ,,1500,     2002 ,           64000 ,               ,96.0,   6000000,64,CA,San Pablo Lytton Casino
13255 San Pablo Ave San Pablo CA 94806             ,37.9524169,-122.3345221920771,6097,Lytton Rancheria of California                                                        ,,1500,     2002 ,           64000 ,               ,96.0,   6000000,64,CA,San Pablo Lytton Casino
13255 San Pablo Ave San Pablo CA 94806             ,37.9524169,-122.3345221920771,6095,Lytton Rancheria of California                                                        ,,1500,     2002 ,           64000 ,               ,96.0,   6000000,64,CA,San Pablo Lytton Casino
13255 San Pablo Ave San Pablo CA 94806             ,37.9524169,-122.3345221920771,6041,Lytton Rancheria of California                                                        ,,1500,     2002 ,           64000 ,               ,96.0,   6000000,64,CA,San Pablo Lytton Casino
13255 San Pablo Ave San Pablo CA 94806             ,37.9524169,-122.3345221920771,6075,Lytton Rancheria of California                                                        ,,1500,     2002 ,           64000 ,               ,96.0,   6000000,64,CA,San Pablo Lytton Casino
22215 Windy Hollow Rd Point Arena CA 95468         ,38.923563,-123.697321,6045,Manchester Band of Pomo Indians of the Manchester Rancheria                           ,,200,     2011 ,            4800 ,               ,5.0,          ,65,CA,Garcia River Casino
22215 Windy Hollow Rd Point Arena CA 95468         ,38.923563,-123.697321,6097,Manchester Band of Pomo Indians of the Manchester Rancheria                           ,,200,     2011 ,            4800 ,               ,5.0,          ,65,CA,Garcia River Casino
22223 CA-29 Middletown CA 95461                    ,38.73012902576792,-122.62193927636476,6033,Middletown Rancheria of Pomo Indians of California                                    ,,500,     1994 ,          107000 ,          2009 ,1.9,  42000000,66,CA,Twin Pine Casino
22223 CA-29 Middletown CA 95461                    ,38.73012902576792,-122.62193927636476,6045,Middletown Rancheria of Pomo Indians of California                                    ,,500,     1994 ,          107000 ,          2009 ,1.9,  42000000,66,CA,Twin Pine Casino
22223 CA-29 Middletown CA 95461                    ,38.73012902576792,-122.62193927636476,6055,Middletown Rancheria of Pomo Indians of California                                    ,,500,     1994 ,          107000 ,          2009 ,1.9,  42000000,66,CA,Twin Pine Casino
22223 CA-29 Middletown CA 95461                    ,38.73012902576792,-122.62193927636476,6097,Middletown Rancheria of Pomo Indians of California                                    ,,500,     1994 ,          107000 ,          2009 ,1.9,  42000000,66,CA,Twin Pine Casino
22223 CA-29 Middletown CA 95461                    ,38.73012902576792,-122.62193927636476,6113,Middletown Rancheria of Pomo Indians of California                                    ,,500,     1994 ,          107000 ,          2009 ,1.9,  42000000,66,CA,Twin Pine Casino
22223 CA-29 Middletown CA 95461                    ,38.73012902576792,-122.62193927636476,6011,Middletown Rancheria of Pomo Indians of California                                    ,,500,     1994 ,          107000 ,          2009 ,1.9,  42000000,66,CA,Twin Pine Casino
6370 Lower Wyandotte Rd Oroville CA 95966          ,39.5016778,-121.5393026,6057,Mooretown Rancheria of Maidu Indians of California                                    ,,300,     1996 ,           11000 ,          1998 ,2.3, 100000000,67,CA,Feather Falls Casino
6370 Lower Wyandotte Rd Oroville CA 95966          ,39.5016778,-121.5393026,6115,Mooretown Rancheria of Maidu Indians of California                                    ,,300,     1996 ,           11000 ,          1998 ,2.3, 100000000,67,CA,Feather Falls Casino
6370 Lower Wyandotte Rd Oroville CA 95966          ,39.5016778,-121.5393026,6101,Mooretown Rancheria of Maidu Indians of California                                    ,,300,     1996 ,           11000 ,          1998 ,2.3, 100000000,67,CA,Feather Falls Casino
6370 Lower Wyandotte Rd Oroville CA 95966          ,39.5016778,-121.5393026,6063,Mooretown Rancheria of Maidu Indians of California                                    ,,300,     1996 ,           11000 ,          1998 ,2.3, 100000000,67,CA,Feather Falls Casino
6370 Lower Wyandotte Rd Oroville CA 95966          ,39.5016778,-121.5393026,6011,Mooretown Rancheria of Maidu Indians of California                                    ,,300,     1996 ,           11000 ,          1998 ,2.3, 100000000,67,CA,Feather Falls Casino
6370 Lower Wyandotte Rd Oroville CA 95966          ,39.5016778,-121.5393026,6021,Mooretown Rancheria of Maidu Indians of California                                    ,,300,     1996 ,           11000 ,          1998 ,2.3, 100000000,67,CA,Feather Falls Casino
6370 Lower Wyandotte Rd Oroville CA 95966          ,39.5016778,-121.5393026,6007,Mooretown Rancheria of Maidu Indians of California                                    ,,300,     1996 ,           11000 ,          1998 ,2.3, 100000000,67,CA,Feather Falls Casino
49020 Seminole Dr Cabazon CA 92230                 ,33.9192362,-116.7829501,6071,Morongo Band of Mission Indians                                                       ,20000.0,100,     2022 ,                 ,               ,11.44854182,          ,68,CA,Morongo Travel Center @ Morongo Trail
49020 Seminole Dr Cabazon CA 92230                 ,33.9192362,-116.7829501,6065,Morongo Band of Mission Indians                                                       ,20000.0,100,     2022 ,                 ,               ,11.44854182,          ,68,CA,Morongo Travel Center @ Morongo Trail
49020 Seminole Dr Cabazon CA 92230                 ,33.9192362,-116.7829501,6071,Morongo Band of Mission Indians                                                       ,20000.0,40,     2000 ,                 ,               ,4.579416727,          ,69,CA,Morongo Travel Center @ Seminole Dr.
49020 Seminole Dr Cabazon CA 92230                 ,33.9192362,-116.7829501,6065,Morongo Band of Mission Indians                                                       ,20000.0,40,     2000 ,                 ,               ,4.579416727,          ,69,CA,Morongo Travel Center @ Seminole Dr.
49500 Seminole Dr Cabazon CA 92230                 ,33.9192362,-116.7829501,6071,Morongo Band of Mission Indians                                                       ,20000.0,4000,     2004 ,          195000 ,          2018 ,457.9416727, 250000000,70,CA,Morongo Casino Resort & Spa
49500 Seminole Dr Cabazon CA 92230                 ,33.9192362,-116.7829501,6065,Morongo Band of Mission Indians                                                       ,20000.0,4000,     2004 ,          195000 ,          2018 ,457.9416727, 250000000,70,CA,Morongo Casino Resort & Spa
49750 Seminole Dr Cabazon CA 92230                 ,33.9207656,-116.79417949263365,6071,Morongo Band of Mission Indians                                                       ,20000.0,9,       20 ,           30000 ,               ,1.030368764,   3400000,71,CA,Morongo Canyon Lanes
49750 Seminole Dr Cabazon CA 92230                 ,33.9207656,-116.79417949263365,6065,Morongo Band of Mission Indians                                                       ,20000.0,9,       20 ,           30000 ,               ,1.030368764,   3400000,71,CA,Morongo Canyon Lanes
11154 CA-76 Pala CA 92059                          ,33.363134,-117.08473039019958,6073,Pala Band of Luiseno Mission Indians of the Pala Reservation                          ,,2250,     2001 ,           86000 ,               ,25.0, 105000000,72,CA,Pala Casino Resort and Spa
11154 CA-76 Pala CA 92059                          ,33.363134,-117.08473039019958,6065,Pala Band of Luiseno Mission Indians of the Pala Reservation                          ,,2250,     2001 ,           86000 ,               ,25.0, 105000000,72,CA,Pala Casino Resort and Spa
2657 Everett Freeman Way Corning CA 96021          ,39.8708946,-122.21149493760048,6021,Paskenta Band of Nomlaki Indians                                                      ,,12,          ,                 ,               ,9.3,          ,73,CA,The Convenience Store
2657 Everett Freeman Way Corning CA 96021          ,39.8708946,-122.21149493760048,6103,Paskenta Band of Nomlaki Indians                                                      ,,12,          ,                 ,               ,9.3,          ,73,CA,The Convenience Store
2657 Everett Freeman Way Corning CA 96021          ,39.8708946,-122.21149493760048,6007,Paskenta Band of Nomlaki Indians                                                      ,,12,          ,                 ,               ,9.3,          ,73,CA,The Convenience Store
2645 Everett Freeman Way Corning CA 96021          ,39.87330405,-122.20294475061505,6021,Paskenta Band of Nomlaki Indians                                                      ,,850,     2002 ,           60000 ,          2019 ,102.5,          ,74,CA,Rolling Hills Casino
2645 Everett Freeman Way Corning CA 96021          ,39.87330405,-122.20294475061505,6103,Paskenta Band of Nomlaki Indians                                                      ,,850,     2002 ,           60000 ,          2019 ,102.5,          ,74,CA,Rolling Hills Casino
2645 Everett Freeman Way Corning CA 96021          ,39.87330405,-122.20294475061505,6007,Paskenta Band of Nomlaki Indians                                                      ,,850,     2002 ,           60000 ,          2019 ,102.5,          ,74,CA,Rolling Hills Casino
777 Pauma Reservation Rd Pauma Valley CA 92061     ,33.330124299999994,-116.99121360821334,6073,Pauma Band of Luiseno Mission Indians of the Pauma - Yuima Reservation                ,,1050,     2001 ,           35000 ,          2018 ,20.0, 300000000,75,CA,Casino Pauma
777 Pauma Reservation Rd Pauma Valley CA 92061     ,33.330124299999994,-116.99121360821334,6065,Pauma Band of Luiseno Mission Indians of the Pauma - Yuima Reservation                ,,1050,     2001 ,           35000 ,          2018 ,20.0, 300000000,75,CA,Casino Pauma
45000 Pechanga Pkwy Temecula CA 92592              ,33.4555399,-117.1067578,6059,Pechanga Band of Luiseno Mission Indians of the Pechanga Reservation                  ,,5400,     2002 ,          200000 ,          2018 ,370.0, 562000000,76,CA,Pechanga Resort and Casino
45000 Pechanga Pkwy Temecula CA 92592              ,33.4555399,-117.1067578,6073,Pechanga Band of Luiseno Mission Indians of the Pechanga Reservation                  ,,5400,     2002 ,          200000 ,          2018 ,370.0, 562000000,76,CA,Pechanga Resort and Casino
45000 Pechanga Pkwy Temecula CA 92592              ,33.4555399,-117.1067578,6065,Pechanga Band of Luiseno Mission Indians of the Pechanga Reservation                  ,,5400,     2002 ,          200000 ,          2018 ,370.0, 562000000,76,CA,Pechanga Resort and Casino
27694 CA-41 Coarsegold CA 93614                    ,37.2395642,-119.7073672,6019,Picayune Rancheria of Chukchansi Indians                                              ,,1800,     2003 ,           56000 ,               ,43.7, 150000000,77,CA,Chukchansi Gold Resort and Casino
27694 CA-41 Coarsegold CA 93614                    ,37.2395642,-119.7073672,6047,Picayune Rancheria of Chukchansi Indians                                              ,,1800,     2003 ,           56000 ,               ,43.7, 150000000,77,CA,Chukchansi Gold Resort and Casino
27694 CA-41 Coarsegold CA 93614                    ,37.2395642,-119.7073672,6039,Picayune Rancheria of Chukchansi Indians                                              ,,1800,     2003 ,           56000 ,               ,43.7, 150000000,77,CA,Chukchansi Gold Resort and Casino
27694 CA-41 Coarsegold CA 93614                    ,37.2395642,-119.7073672,6043,Picayune Rancheria of Chukchansi Indians                                              ,,1800,     2003 ,           56000 ,               ,43.7, 150000000,77,CA,Chukchansi Gold Resort and Casino
20265 Tamarack Ave Burney CA 96013                 ,40.87628,-121.675274,6093,Pit River Tribe                                                                       ,,150,     2005 ,            9000 ,               ,2.5,          ,78,CA,Pit River Casino
20265 Tamarack Ave Burney CA 96013                 ,40.87628,-121.675274,6089,Pit River Tribe                                                                       ,,150,     2005 ,            9000 ,               ,2.5,          ,78,CA,Pit River Casino
20265 Tamarack Ave Burney CA 96013                 ,40.87628,-121.675274,6035,Pit River Tribe                                                                       ,,150,     2005 ,            9000 ,               ,2.5,          ,78,CA,Pit River Casino
20265 Tamarack Ave Burney CA 96013                 ,40.87628,-121.675274,6103,Pit River Tribe                                                                       ,,150,     2005 ,            9000 ,               ,2.5,          ,78,CA,Pit River Casino
20265 Tamarack Ave Burney CA 96013                 ,40.87628,-121.675274,6049,Pit River Tribe                                                                       ,,150,     2005 ,            9000 ,               ,2.5,          ,78,CA,Pit River Casino
525 Algodones Rd Winterhaven CA 92283              ,32.741605750000005,-114.72265918135533,6025,Quechan Indian Tribe                                                                  ,1400.0,900,     2009 ,           20000 ,               ,1.4, 200000000,79,CA,Quechan Casino Resort
525 Algodones Rd Winterhaven CA 92283              ,32.741605750000005,-114.72265918135533,4027,Quechan Indian Tribe                                                                  ,1400.0,900,     2009 ,           20000 ,               ,1.4, 200000000,79,CA,Quechan Casino Resort
525 Algodones Rd Winterhaven CA 92283              ,32.741605750000005,-114.72265918135533,4012,Quechan Indian Tribe                                                                  ,1400.0,900,     2009 ,           20000 ,               ,1.4, 200000000,79,CA,Quechan Casino Resort
450 Quechan Dr Yuma AZ 85364                       ,32.734295200000005,-114.61314115785852,6025,Quechan Indian Tribe                                                                  ,1400.0,500,     1996 ,           11000 ,          2011 ,1.4,  13000000,80,AZ,Quechan Paradise Casino
450 Quechan Dr Yuma AZ 85364                       ,32.734295200000005,-114.61314115785852,4027,Quechan Indian Tribe                                                                  ,1400.0,500,     1996 ,           11000 ,          2011 ,1.4,  13000000,80,AZ,Quechan Paradise Casino
450 Quechan Dr Yuma AZ 85364                       ,32.734295200000005,-114.61314115785852,4012,Quechan Indian Tribe                                                                  ,1400.0,500,     1996 ,           11000 ,          2011 ,1.4,  13000000,80,AZ,Quechan Paradise Casino
2100 Redding Rancheria Rd Redding CA 96001         ,40.5055852,-122.3794723,6089,Redding Rancheria                                                                     ,,500,     1993 ,           35000 ,          2024 ,15.0, 400000000,81,CA,Win-River Casino
2100 Redding Rancheria Rd Redding CA 96001         ,40.5055852,-122.3794723,6103,Redding Rancheria                                                                     ,,500,     1993 ,           35000 ,          2024 ,15.0, 400000000,81,CA,Win-River Casino
2100 Redding Rancheria Rd Redding CA 96001         ,40.5055852,-122.3794723,6105,Redding Rancheria                                                                     ,,500,     1993 ,           35000 ,          2024 ,15.0, 400000000,81,CA,Win-River Casino
17128 CA-76 Pauma Valley CA 92061                  ,33.306014,-116.981047,6073,Rincon Band of Luiseno Mission Indians of the Rincon Reservation                      ,,1500,     2004 ,           84000 ,          2012 ,750.0, 120000000,82,CA,Harrah's Southern California Resort
17128 CA-76 Pauma Valley CA 92061                  ,33.306014,-116.981047,6065,Rincon Band of Luiseno Mission Indians of the Rincon Reservation                      ,,1500,     2004 ,           84000 ,          2012 ,750.0, 120000000,82,CA,Harrah's Southern California Resort
1545 CA-20 Nice CA 95464                           ,39.1240454,-122.8594524,6033,Robinson Rancheria                                                                    ,,300,     1989 ,           42000 ,               ,26.4,          ,83,CA,Robinson Rancheria Bingo & Casino
1545 CA-20 Nice CA 95464                           ,39.1240454,-122.8594524,6045,Robinson Rancheria                                                                    ,,300,     1989 ,           42000 ,               ,26.4,          ,83,CA,Robinson Rancheria Bingo & Casino
1545 CA-20 Nice CA 95464                           ,39.1240454,-122.8594524,6097,Robinson Rancheria                                                                    ,,300,     1989 ,           42000 ,               ,26.4,          ,83,CA,Robinson Rancheria Bingo & Casino
1545 CA-20 Nice CA 95464                           ,39.1240454,-122.8594524,6011,Robinson Rancheria                                                                    ,,300,     1989 ,           42000 ,               ,26.4,          ,83,CA,Robinson Rancheria Bingo & Casino
1545 CA-20 Nice CA 95464                           ,39.1240454,-122.8594524,6021,Robinson Rancheria                                                                    ,,300,     1989 ,           42000 ,               ,26.4,          ,83,CA,Robinson Rancheria Bingo & Casino
76700 Covelo Rd Covelo CA 95428                    ,39.739449,-123.259897,6023,Round Valley Indian Tribes                                                            ,,100,     2007 ,                 ,               ,2.5,          ,84,CA,Hidden Oaks Casino
76700 Covelo Rd Covelo CA 95428                    ,39.739449,-123.259897,6033,Round Valley Indian Tribes                                                            ,,100,     2007 ,                 ,               ,2.5,          ,84,CA,Hidden Oaks Casino
76700 Covelo Rd Covelo CA 95428                    ,39.739449,-123.259897,6045,Round Valley Indian Tribes                                                            ,,100,     2007 ,                 ,               ,2.5,          ,84,CA,Hidden Oaks Casino
76700 Covelo Rd Covelo CA 95428                    ,39.739449,-123.259897,6021,Round Valley Indian Tribes                                                            ,,100,     2007 ,                 ,               ,2.5,          ,84,CA,Hidden Oaks Casino
76700 Covelo Rd Covelo CA 95428                    ,39.739449,-123.259897,6103,Round Valley Indian Tribes                                                            ,,100,     2007 ,                 ,               ,2.5,          ,84,CA,Hidden Oaks Casino
76700 Covelo Rd Covelo CA 95428                    ,39.739449,-123.259897,6105,Round Valley Indian Tribes                                                            ,,100,     2007 ,                 ,               ,2.5,          ,84,CA,Hidden Oaks Casino
30928 Valley Center Rd Valley Center CA 92082      ,33.23077,-116.983258,6073,San Pasqual Band of Diegueno Mission Indians of California                            ,,2000,     2001 ,           65000 ,          2019 ,181.0,  50000000,85,CA,Valley View Casino
30928 Valley Center Rd Valley Center CA 92082      ,33.23077,-116.983258,6065,San Pasqual Band of Diegueno Mission Indians of California                            ,,2000,     2001 ,           65000 ,          2019 ,181.0,  50000000,85,CA,Valley View Casino
Lemoore CA 93245                                   ,36.3006495,-119.7827122,6019,Santa Rosa Rancheria Tachi Yokut Tribe                                                ,,2000,     1994 ,          140000 ,          2021 ,120.0,  60000000,86,CA,Tachi Palace Hotel and Casino
Lemoore CA 93245                                   ,36.3006495,-119.7827122,6107,Santa Rosa Rancheria Tachi Yokut Tribe                                                ,,2000,     1994 ,          140000 ,          2021 ,120.0,  60000000,86,CA,Tachi Palace Hotel and Casino
Lemoore CA 93245                                   ,36.3006495,-119.7827122,6031,Santa Rosa Rancheria Tachi Yokut Tribe                                                ,,2000,     1994 ,          140000 ,          2021 ,120.0,  60000000,86,CA,Tachi Palace Hotel and Casino
3400 CA-246 Santa Ynez CA 93460                    ,34.60979402702703,-120.08701927027028,6079,Santa Ynez Band of Chumash Mission Indians of the Santa Ynez Reservation              ,,2300,     2004 ,          115000 ,          2016 ,120.0, 160000000,87,CA,Chumash Casino and Resort Enterprises
3400 CA-246 Santa Ynez CA 93460                    ,34.60979402702703,-120.08701927027028,6083,Santa Ynez Band of Chumash Mission Indians of the Santa Ynez Reservation              ,,2300,     2004 ,          115000 ,          2016 ,120.0, 160000000,87,CA,Chumash Casino and Resort Enterprises
100 Kawi Pl Willits CA 95490                       ,39.39293515,-123.36279330995276,6033,Sherwood Valley Rancheria                                                             ,,220,     1987 ,            5000 ,               ,6.6,          ,88,CA,Sherwood Valley Rancheria Casino
100 Kawi Pl Willits CA 95490                       ,39.39293515,-123.36279330995276,6045,Sherwood Valley Rancheria                                                             ,,220,     1987 ,            5000 ,               ,6.6,          ,88,CA,Sherwood Valley Rancheria Casino
1 Red Hawk Pkwy Placerville CA 95667               ,38.6966,-120.9077,6005,Shingle Springs Band of Miwok Indians                                                 ,,2300,     2008 ,           88000 ,          2022 ,100.0,          ,89,CA,Red Hawk Casino
1 Red Hawk Pkwy Placerville CA 95667               ,38.6966,-120.9077,6057,Shingle Springs Band of Miwok Indians                                                 ,,2300,     2008 ,           88000 ,          2022 ,100.0,          ,89,CA,Red Hawk Casino
1 Red Hawk Pkwy Placerville CA 95667               ,38.6966,-120.9077,6009,Shingle Springs Band of Miwok Indians                                                 ,,2300,     2008 ,           88000 ,          2022 ,100.0,          ,89,CA,Red Hawk Casino
1 Red Hawk Pkwy Placerville CA 95667               ,38.6966,-120.9077,6077,Shingle Springs Band of Miwok Indians                                                 ,,2300,     2008 ,           88000 ,          2022 ,100.0,          ,89,CA,Red Hawk Casino
1 Red Hawk Pkwy Placerville CA 95667               ,38.6966,-120.9077,6061,Shingle Springs Band of Miwok Indians                                                 ,,2300,     2008 ,           88000 ,          2022 ,100.0,          ,89,CA,Red Hawk Casino
1 Red Hawk Pkwy Placerville CA 95667               ,38.6966,-120.9077,6017,Shingle Springs Band of Miwok Indians                                                 ,,2300,     2008 ,           88000 ,          2022 ,100.0,          ,89,CA,Red Hawk Casino
1 Red Hawk Pkwy Placerville CA 95667               ,38.6966,-120.9077,6067,Shingle Springs Band of Miwok Indians                                                 ,,2300,     2008 ,           88000 ,          2022 ,100.0,          ,89,CA,Red Hawk Casino
22777 Soboba Rd San Jacinto CA 92583               ,33.796501523620094,-116.92877180662455,6073,Soboba Band of Luiseno Indians                                                        ,,2200,     1995 ,           90000 ,          2019 ,168.0, 218000000,90,CA,Soboba Casino
22777 Soboba Rd San Jacinto CA 92583               ,33.796501523620094,-116.92877180662455,6071,Soboba Band of Luiseno Indians                                                        ,,2200,     1995 ,           90000 ,          2019 ,168.0, 218000000,90,CA,Soboba Casino
22777 Soboba Rd San Jacinto CA 92583               ,33.796501523620094,-116.92877180662455,6065,Soboba Band of Luiseno Indians                                                        ,,2200,     1995 ,           90000 ,          2019 ,168.0, 218000000,90,CA,Soboba Casino
900 Skyline Rd Susanville CA 96130                 ,40.430568050000005,-120.65759315378897,6063,Susanville Indian Rancheria                                                           ,,250,     1996 ,           26000 ,          2003 ,28.5,          ,91,CA,Diamond Mountain Casino
900 Skyline Rd Susanville CA 96130                 ,40.430568050000005,-120.65759315378897,6035,Susanville Indian Rancheria                                                           ,,250,     1996 ,           26000 ,          2003 ,28.5,          ,91,CA,Diamond Mountain Casino
5469 Casino Way El Cajon CA 92019                  ,32.785800050000006,-116.82932411885754,6073,Sycuan Band of the Kumeyaay Nation                                                    ,,2000,     1990 ,          260000 ,          2019 ,106.8, 305000000,92,CA,Sycuan Resort & Casino
17275 N Friant Rd Friant CA 93626                  ,36.98591255,-119.71463710160774,6019,Table Mountain Rancheria                                                              ,,2400,     1987 ,          110000 ,          2022 ,7.8, 500000000,93,CA,Table Mountain Casino Resort
17275 N Friant Rd Friant CA 93626                  ,36.98591255,-119.71463710160774,6047,Table Mountain Rancheria                                                              ,,2400,     1987 ,          110000 ,          2022 ,7.8, 500000000,93,CA,Table Mountain Casino Resort
17275 N Friant Rd Friant CA 93626                  ,36.98591255,-119.71463710160774,6039,Table Mountain Rancheria                                                              ,,2400,     1987 ,          110000 ,          2022 ,7.8, 500000000,93,CA,Table Mountain Casino Resort
17275 N Friant Rd Friant CA 93626                  ,36.98591255,-119.71463710160774,6043,Table Mountain Rancheria                                                              ,,2400,     1987 ,          110000 ,          2022 ,7.8, 500000000,93,CA,Table Mountain Casino Resort
12559 US-101 Smith River CA 95567                  ,41.9322013,-124.1557628,41033,Tolowa Dee-ni' Nation                                                                 ,,300,     1996 ,           45000 ,               ,17.1,          ,94,CA,Lucky 7 Casino
12559 US-101 Smith River CA 95567                  ,41.9322013,-124.1557628,41015,Tolowa Dee-ni' Nation                                                                 ,,300,     1996 ,           45000 ,               ,17.1,          ,94,CA,Lucky 7 Casino
12559 US-101 Smith River CA 95567                  ,41.9322013,-124.1557628,6015,Tolowa Dee-ni' Nation                                                                 ,,300,     1996 ,           45000 ,               ,17.1,          ,94,CA,Lucky 7 Casino
3095 CA-86 Salton City CA 92275                    ,33.2882661,-115.9708534,6073,Torres Martinez Desert Cahuilla Indians                                               ,,400,     2007 ,           14000 ,               ,17.7,          ,95,CA,Red Earth Casino
3095 CA-86 Salton City CA 92275                    ,33.2882661,-115.9708534,6025,Torres Martinez Desert Cahuilla Indians                                               ,,400,     2007 ,           14000 ,               ,17.7,          ,95,CA,Red Earth Casino
3095 CA-86 Salton City CA 92275                    ,33.2882661,-115.9708534,6065,Torres Martinez Desert Cahuilla Indians                                               ,,400,     2007 ,           14000 ,               ,17.7,          ,95,CA,Red Earth Casino
1850 West St Porterville CA 93257                  ,36.03115830612245,-119.0767322244898,6107,Tule River Indian Tribe of the Tule River Reservation                                 ,,1750,     2021 ,          105000 ,          2023 ,3.2, 200000000,96,CA,Eagle Mountain Casino
1850 West St Porterville CA 93257                  ,36.03115830612245,-119.0767322244898,6029,Tule River Indian Tribe of the Tule River Reservation                                 ,,1750,     2021 ,          105000 ,          2023 ,3.2, 200000000,96,CA,Eagle Mountain Casino
19400 Tuolumne Rd N Tuolumne CA 95379              ,37.9735364,-120.2398191,6047,Tuolumne Band of Me-Wuk Indians of the Tuolumne Rancheria                             ,,1174,     2005 ,           50000 ,          2009 ,9.0, 160000000,97,CA,Black Oak Casino Resort
19400 Tuolumne Rd N Tuolumne CA 95379              ,37.9735364,-120.2398191,6009,Tuolumne Band of Me-Wuk Indians of the Tuolumne Rancheria                             ,,1174,     2005 ,           50000 ,          2009 ,9.0, 160000000,97,CA,Black Oak Casino Resort
19400 Tuolumne Rd N Tuolumne CA 95379              ,37.9735364,-120.2398191,6043,Tuolumne Band of Me-Wuk Indians of the Tuolumne Rancheria                             ,,1174,     2005 ,           50000 ,          2009 ,9.0, 160000000,97,CA,Black Oak Casino Resort
19400 Tuolumne Rd N Tuolumne CA 95379              ,37.9735364,-120.2398191,6099,Tuolumne Band of Me-Wuk Indians of the Tuolumne Rancheria                             ,,1174,     2005 ,           50000 ,          2009 ,9.0, 160000000,97,CA,Black Oak Casino Resort
19400 Tuolumne Rd N Tuolumne CA 95379              ,37.9735364,-120.2398191,6109,Tuolumne Band of Me-Wuk Indians of the Tuolumne Rancheria                             ,,1174,     2005 ,           50000 ,          2009 ,9.0, 160000000,97,CA,Black Oak Casino Resort
73829 Baseline Rd Twentynine Palms CA 92277        ,34.12111932955288,-116.0511209334315,6071,Twenty Nine Palms Band of Mission Indians                                             ,,490,     2014 ,           30000 ,               ,15.1,  10400000,98,CA,Tortoise Rock Casino
73829 Baseline Rd Twentynine Palms CA 92277        ,34.12111932955288,-116.0511209334315,6065,Twenty Nine Palms Band of Mission Indians                                             ,,490,     2014 ,           30000 ,               ,15.1,  10400000,98,CA,Tortoise Rock Casino
