Address                                            ,latitude           ,longitude           ,fips_codes_30_mile                                                                                                               ,Tribe Name                                                                            ,TribeDividend,SeatsSlots ,Open_Date ,SquareFeetGaming ,RenovationDate ,Revenue_FY23   ,Cost,ID,State,Casino_Name
873 NY-37 Hogansburg NY 13655                      ,44.97191414141415,-74.66153087373738,36089,Saint Regis Mohawk Tribe                                                              ,,1800,     1999 ,          140000 ,          2011 ,142.6,  74000000,255,NY,Akwesasne Mohawk Casino Resort Akwesasne Community Building
5374 W Shore Rd Cuba NY 14727                      ,42.260028,-78.299714,36029,Seneca Nation of Indians                                                              ,6000.0,300,     2014 ,            4500 ,               ,34.19589977,   5000000,256,NY,Seneca Gaming and Entertainment - Oil Springs
5374 W Shore Rd Cuba NY 14727                      ,42.260028,-78.299714,36009,Seneca Nation of Indians                                                              ,6000.0,300,     2014 ,            4500 ,               ,34.19589977,   5000000,256,NY,Seneca Gaming and Entertainment - Oil Springs
5374 W Shore Rd Cuba NY 14727                      ,42.260028,-78.299714,42083,Seneca Nation of Indians                                                              ,6000.0,300,     2014 ,            4500 ,               ,34.19589977,   5000000,256,NY,Seneca Gaming and Entertainment - Oil Springs
5374 W Shore Rd Cuba NY 14727                      ,42.260028,-78.299714,42105,Seneca Nation of Indians                                                              ,6000.0,300,     2014 ,            4500 ,               ,34.19589977,   5000000,256,NY,Seneca Gaming and Entertainment - Oil Springs
5374 W Shore Rd Cuba NY 14727                      ,42.260028,-78.299714,36121,Seneca Nation of Indians                                                              ,6000.0,300,     2014 ,            4500 ,               ,34.19589977,   5000000,256,NY,Seneca Gaming and Entertainment - Oil Springs
5374 W Shore Rd Cuba NY 14727                      ,42.260028,-78.299714,36051,Seneca Nation of Indians                                                              ,6000.0,300,     2014 ,            4500 ,               ,34.19589977,   5000000,256,NY,Seneca Gaming and Entertainment - Oil Springs
5374 W Shore Rd Cuba NY 14727                      ,42.260028,-78.299714,36003,Seneca Nation of Indians                                                              ,6000.0,300,     2014 ,            4500 ,               ,34.19589977,   5000000,256,NY,Seneca Gaming and Entertainment - Oil Springs
1 Fulton St Buffalo NY 14204                       ,42.87367575,-78.87024162898967,36013,Seneca Nation of Indians                                                              ,6000.0,1100,     2007 ,           67000 ,          2013 ,125.3849658, 130000000,257,NY,Seneca Buffalo Creek Casino
1 Fulton St Buffalo NY 14204                       ,42.87367575,-78.87024162898967,36029,Seneca Nation of Indians                                                              ,6000.0,1100,     2007 ,           67000 ,          2013 ,125.3849658, 130000000,257,NY,Seneca Buffalo Creek Casino
1 Fulton St Buffalo NY 14204                       ,42.87367575,-78.87024162898967,36009,Seneca Nation of Indians                                                              ,6000.0,1100,     2007 ,           67000 ,          2013 ,125.3849658, 130000000,257,NY,Seneca Buffalo Creek Casino
1 Fulton St Buffalo NY 14204                       ,42.87367575,-78.87024162898967,36121,Seneca Nation of Indians                                                              ,6000.0,1100,     2007 ,           67000 ,          2013 ,125.3849658, 130000000,257,NY,Seneca Buffalo Creek Casino
1 Fulton St Buffalo NY 14204                       ,42.87367575,-78.87024162898967,36037,Seneca Nation of Indians                                                              ,6000.0,1100,     2007 ,           67000 ,          2013 ,125.3849658, 130000000,257,NY,Seneca Buffalo Creek Casino
1 Fulton St Buffalo NY 14204                       ,42.87367575,-78.87024162898967,36063,Seneca Nation of Indians                                                              ,6000.0,1100,     2007 ,           67000 ,          2013 ,125.3849658, 130000000,257,NY,Seneca Buffalo Creek Casino
768 Broad St Salamanca NY 14779                    ,42.1598363,-78.7449136,36013,Seneca Nation of Indians                                                              ,6000.0,340,     2004 ,           15000 ,               ,38.75535308,          ,258,NY,Seneca Gaming and Entertainment - Salamanca
768 Broad St Salamanca NY 14779                    ,42.1598363,-78.7449136,36029,Seneca Nation of Indians                                                              ,6000.0,340,     2004 ,           15000 ,               ,38.75535308,          ,258,NY,Seneca Gaming and Entertainment - Salamanca
768 Broad St Salamanca NY 14779                    ,42.1598363,-78.7449136,36009,Seneca Nation of Indians                                                              ,6000.0,340,     2004 ,           15000 ,               ,38.75535308,          ,258,NY,Seneca Gaming and Entertainment - Salamanca
768 Broad St Salamanca NY 14779                    ,42.1598363,-78.7449136,42083,Seneca Nation of Indians                                                              ,6000.0,340,     2004 ,           15000 ,               ,38.75535308,          ,258,NY,Seneca Gaming and Entertainment - Salamanca
768 Broad St Salamanca NY 14779                    ,42.1598363,-78.7449136,42123,Seneca Nation of Indians                                                              ,6000.0,340,     2004 ,           15000 ,               ,38.75535308,          ,258,NY,Seneca Gaming and Entertainment - Salamanca
12746 Erie Street Irving NY 14081                  ,42.5649255,-79.11101450000001,36013,Seneca Nation of Indians                                                              ,6000.0,650,     2008 ,           30000 ,               ,74.09111617,          ,259,NY,Seneca Gaming and Entertainment - Irving
12746 Erie Street Irving NY 14081                  ,42.5649255,-79.11101450000001,36029,Seneca Nation of Indians                                                              ,6000.0,650,     2008 ,           30000 ,               ,74.09111617,          ,259,NY,Seneca Gaming and Entertainment - Irving
12746 Erie Street Irving NY 14081                  ,42.5649255,-79.11101450000001,36009,Seneca Nation of Indians                                                              ,6000.0,650,     2008 ,           30000 ,               ,74.09111617,          ,259,NY,Seneca Gaming and Entertainment - Irving
310 4th St Niagara Falls NY 14303                  ,43.0855629040914,-79.05785014646857,36029,Seneca Nation of Indians                                                              ,6000.0,2595,     2002 ,           82000 ,          2018 ,295.794533, 320000000,260,NY,Seneca Niagara Casino
310 4th St Niagara Falls NY 14303                  ,43.0855629040914,-79.05785014646857,36063,Seneca Nation of Indians                                                              ,6000.0,2595,     2002 ,           82000 ,          2018 ,295.794533, 320000000,260,NY,Seneca Niagara Casino
777 Seneca Allegany Blvd Salamanca NY 14779        ,42.15189204345936,-78.74387559241333,36013,Seneca Nation of Indians                                                              ,6000.0,1600,     2004 ,           68300 ,          2007 ,182.3781321,  75800000,261,NY,Seneca Allegany Casino
777 Seneca Allegany Blvd Salamanca NY 14779        ,42.15189204345936,-78.74387559241333,36029,Seneca Nation of Indians                                                              ,6000.0,1600,     2004 ,           68300 ,          2007 ,182.3781321,  75800000,261,NY,Seneca Allegany Casino
777 Seneca Allegany Blvd Salamanca NY 14779        ,42.15189204345936,-78.74387559241333,36009,Seneca Nation of Indians                                                              ,6000.0,1600,     2004 ,           68300 ,          2007 ,182.3781321,  75800000,261,NY,Seneca Allegany Casino
777 Seneca Allegany Blvd Salamanca NY 14779        ,42.15189204345936,-78.74387559241333,42083,Seneca Nation of Indians                                                              ,6000.0,1600,     2004 ,           68300 ,          2007 ,182.3781321,  75800000,261,NY,Seneca Allegany Casino
777 Seneca Allegany Blvd Salamanca NY 14779        ,42.15189204345936,-78.74387559241333,42123,Seneca Nation of Indians                                                              ,6000.0,1600,     2004 ,           68300 ,          2007 ,182.3781321,  75800000,261,NY,Seneca Allegany Casino
2025 S Gordon Cooper Dr Shawnee OK 74801           ,35.2937119,-96.926138,40027,Absentee Shawnee Tribe of Indians of OK                                               ,,250,     2005 ,           23000 ,               ,7.8,          ,262,OK,Thunderbird Casino - Shawnee
2025 S Gordon Cooper Dr Shawnee OK 74801           ,35.2937119,-96.926138,40125,Absentee Shawnee Tribe of Indians of OK                                               ,,250,     2005 ,           23000 ,               ,7.8,          ,262,OK,Thunderbird Casino - Shawnee
2025 S Gordon Cooper Dr Shawnee OK 74801           ,35.2937119,-96.926138,40133,Absentee Shawnee Tribe of Indians of OK                                               ,,250,     2005 ,           23000 ,               ,7.8,          ,262,OK,Thunderbird Casino - Shawnee
2025 S Gordon Cooper Dr Shawnee OK 74801           ,35.2937119,-96.926138,40107,Absentee Shawnee Tribe of Indians of OK                                               ,,250,     2005 ,           23000 ,               ,7.8,          ,262,OK,Thunderbird Casino - Shawnee
2025 S Gordon Cooper Dr Shawnee OK 74801           ,35.2937119,-96.926138,40081,Absentee Shawnee Tribe of Indians of OK                                               ,,250,     2005 ,           23000 ,               ,7.8,          ,262,OK,Thunderbird Casino - Shawnee
2025 S Gordon Cooper Dr Shawnee OK 74801           ,35.2937119,-96.926138,40123,Absentee Shawnee Tribe of Indians of OK                                               ,,250,     2005 ,           23000 ,               ,7.8,          ,262,OK,Thunderbird Casino - Shawnee
2025 S Gordon Cooper Dr Shawnee OK 74801           ,35.2937119,-96.926138,40109,Absentee Shawnee Tribe of Indians of OK                                               ,,250,     2005 ,           23000 ,               ,7.8,          ,262,OK,Thunderbird Casino - Shawnee
2025 S Gordon Cooper Dr Shawnee OK 74801           ,35.2937119,-96.926138,40087,Absentee Shawnee Tribe of Indians of OK                                               ,,250,     2005 ,           23000 ,               ,7.8,          ,262,OK,Thunderbird Casino - Shawnee
15700 OK-9 Norman OK 73026                         ,35.19028301494859,-97.25659487041474,40027,Absentee Shawnee Tribe of Indians of OK                                               ,,1200,     2003 ,           40000 ,               ,12.9,          ,263,OK,Thunderbird Entertainment Center
15700 OK-9 Norman OK 73026                         ,35.19028301494859,-97.25659487041474,40125,Absentee Shawnee Tribe of Indians of OK                                               ,,1200,     2003 ,           40000 ,               ,12.9,          ,263,OK,Thunderbird Entertainment Center
15700 OK-9 Norman OK 73026                         ,35.19028301494859,-97.25659487041474,40081,Absentee Shawnee Tribe of Indians of OK                                               ,,1200,     2003 ,           40000 ,               ,12.9,          ,263,OK,Thunderbird Entertainment Center
15700 OK-9 Norman OK 73026                         ,35.19028301494859,-97.25659487041474,40123,Absentee Shawnee Tribe of Indians of OK                                               ,,1200,     2003 ,           40000 ,               ,12.9,          ,263,OK,Thunderbird Entertainment Center
15700 OK-9 Norman OK 73026                         ,35.19028301494859,-97.25659487041474,40109,Absentee Shawnee Tribe of Indians of OK                                               ,,1200,     2003 ,           40000 ,               ,12.9,          ,263,OK,Thunderbird Entertainment Center
15700 OK-9 Norman OK 73026                         ,35.19028301494859,-97.25659487041474,40049,Absentee Shawnee Tribe of Indians of OK                                               ,,1200,     2003 ,           40000 ,               ,12.9,          ,263,OK,Thunderbird Entertainment Center
15700 OK-9 Norman OK 73026                         ,35.19028301494859,-97.25659487041474,40051,Absentee Shawnee Tribe of Indians of OK                                               ,,1200,     2003 ,           40000 ,               ,12.9,          ,263,OK,Thunderbird Entertainment Center
15700 OK-9 Norman OK 73026                         ,35.19028301494859,-97.25659487041474,40087,Absentee Shawnee Tribe of Indians of OK                                               ,,1200,     2003 ,           40000 ,               ,12.9,          ,263,OK,Thunderbird Entertainment Center
115 Evans Ave Apache OK 73006                      ,34.89324112244898,-98.36682529591836,40075,Apache Tribe of Oklahoma                                                              ,,400,     2013 ,           45000 ,          2017 ,19.6,          ,264,OK,Golden Eagle Casino
115 Evans Ave Apache OK 73006                      ,34.89324112244898,-98.36682529591836,40033,Apache Tribe of Oklahoma                                                              ,,400,     2013 ,           45000 ,          2017 ,19.6,          ,264,OK,Golden Eagle Casino
115 Evans Ave Apache OK 73006                      ,34.89324112244898,-98.36682529591836,40031,Apache Tribe of Oklahoma                                                              ,,400,     2013 ,           45000 ,          2017 ,19.6,          ,264,OK,Golden Eagle Casino
115 Evans Ave Apache OK 73006                      ,34.89324112244898,-98.36682529591836,40149,Apache Tribe of Oklahoma                                                              ,,400,     2013 ,           45000 ,          2017 ,19.6,          ,264,OK,Golden Eagle Casino
115 Evans Ave Apache OK 73006                      ,34.89324112244898,-98.36682529591836,40137,Apache Tribe of Oklahoma                                                              ,,400,     2013 ,           45000 ,          2017 ,19.6,          ,264,OK,Golden Eagle Casino
115 Evans Ave Apache OK 73006                      ,34.89324112244898,-98.36682529591836,40015,Apache Tribe of Oklahoma                                                              ,,400,     2013 ,           45000 ,          2017 ,19.6,          ,264,OK,Golden Eagle Casino
115 Evans Ave Apache OK 73006                      ,34.89324112244898,-98.36682529591836,40051,Apache Tribe of Oklahoma                                                              ,,400,     2013 ,           45000 ,          2017 ,19.6,          ,264,OK,Golden Eagle Casino
107 N Georgetown Rd Fort Gibson OK 74434           ,35.773963097256235,-95.26935527528788,40145,Cherokee Nation                                                                       ,0.0,450,     2004 ,           28500 ,          2012 ,18.83891072,  20000000,265,OK,Cherokee Casino - Fort Gibson
107 N Georgetown Rd Fort Gibson OK 74434           ,35.773963097256235,-95.26935527528788,40135,Cherokee Nation                                                                       ,0.0,450,     2004 ,           28500 ,          2012 ,18.83891072,  20000000,265,OK,Cherokee Casino - Fort Gibson
107 N Georgetown Rd Fort Gibson OK 74434           ,35.773963097256235,-95.26935527528788,40101,Cherokee Nation                                                                       ,0.0,450,     2004 ,           28500 ,          2012 ,18.83891072,  20000000,265,OK,Cherokee Casino - Fort Gibson
107 N Georgetown Rd Fort Gibson OK 74434           ,35.773963097256235,-95.26935527528788,40131,Cherokee Nation                                                                       ,0.0,450,     2004 ,           28500 ,          2012 ,18.83891072,  20000000,265,OK,Cherokee Casino - Fort Gibson
107 N Georgetown Rd Fort Gibson OK 74434           ,35.773963097256235,-95.26935527528788,40021,Cherokee Nation                                                                       ,0.0,450,     2004 ,           28500 ,          2012 ,18.83891072,  20000000,265,OK,Cherokee Casino - Fort Gibson
107 N Georgetown Rd Fort Gibson OK 74434           ,35.773963097256235,-95.26935527528788,40061,Cherokee Nation                                                                       ,0.0,450,     2004 ,           28500 ,          2012 ,18.83891072,  20000000,265,OK,Cherokee Casino - Fort Gibson
107 N Georgetown Rd Fort Gibson OK 74434           ,35.773963097256235,-95.26935527528788,40091,Cherokee Nation                                                                       ,0.0,450,     2004 ,           28500 ,          2012 ,18.83891072,  20000000,265,OK,Cherokee Casino - Fort Gibson
107 N Georgetown Rd Fort Gibson OK 74434           ,35.773963097256235,-95.26935527528788,40097,Cherokee Nation                                                                       ,0.0,450,     2004 ,           28500 ,          2012 ,18.83891072,  20000000,265,OK,Cherokee Casino - Fort Gibson
109 Cherokee Blvd Roland OK 74954                  ,35.406106,-94.526517,40079,Cherokee Nation                                                                       ,0.0,850,     1990 ,          170000 ,          2015 ,35.58460913,  80000000,266,OK,Cherokee Casino - Roland
109 Cherokee Blvd Roland OK 74954                  ,35.406106,-94.526517,40135,Cherokee Nation                                                                       ,0.0,850,     1990 ,          170000 ,          2015 ,35.58460913,  80000000,266,OK,Cherokee Casino - Roland
109 Cherokee Blvd Roland OK 74954                  ,35.406106,-94.526517,40001,Cherokee Nation                                                                       ,0.0,850,     1990 ,          170000 ,          2015 ,35.58460913,  80000000,266,OK,Cherokee Casino - Roland
109 Cherokee Blvd Roland OK 74954                  ,35.406106,-94.526517,40021,Cherokee Nation                                                                       ,0.0,850,     1990 ,          170000 ,          2015 ,35.58460913,  80000000,266,OK,Cherokee Casino - Roland
109 Cherokee Blvd Roland OK 74954                  ,35.406106,-94.526517,40061,Cherokee Nation                                                                       ,0.0,850,     1990 ,          170000 ,          2015 ,35.58460913,  80000000,266,OK,Cherokee Casino - Roland
109 Cherokee Blvd Roland OK 74954                  ,35.406106,-94.526517,5033,Cherokee Nation                                                                       ,0.0,850,     1990 ,          170000 ,          2015 ,35.58460913,  80000000,266,OK,Cherokee Casino - Roland
109 Cherokee Blvd Roland OK 74954                  ,35.406106,-94.526517,5143,Cherokee Nation                                                                       ,0.0,850,     1990 ,          170000 ,          2015 ,35.58460913,  80000000,266,OK,Cherokee Casino - Roland
109 Cherokee Blvd Roland OK 74954                  ,35.406106,-94.526517,5131,Cherokee Nation                                                                       ,0.0,850,     1990 ,          170000 ,          2015 ,35.58460913,  80000000,266,OK,Cherokee Casino - Roland
1621 W Ruth Ave Sallisaw OK 74955                  ,35.4495825,-94.80742255,40079,Cherokee Nation                                                                       ,0.0,256,     2006 ,           22000 ,               ,10.71724699,          ,267,OK,Cherokee Casino - Sallisaw
1621 W Ruth Ave Sallisaw OK 74955                  ,35.4495825,-94.80742255,40135,Cherokee Nation                                                                       ,0.0,256,     2006 ,           22000 ,               ,10.71724699,          ,267,OK,Cherokee Casino - Sallisaw
1621 W Ruth Ave Sallisaw OK 74955                  ,35.4495825,-94.80742255,40101,Cherokee Nation                                                                       ,0.0,256,     2006 ,           22000 ,               ,10.71724699,          ,267,OK,Cherokee Casino - Sallisaw
1621 W Ruth Ave Sallisaw OK 74955                  ,35.4495825,-94.80742255,40001,Cherokee Nation                                                                       ,0.0,256,     2006 ,           22000 ,               ,10.71724699,          ,267,OK,Cherokee Casino - Sallisaw
1621 W Ruth Ave Sallisaw OK 74955                  ,35.4495825,-94.80742255,40021,Cherokee Nation                                                                       ,0.0,256,     2006 ,           22000 ,               ,10.71724699,          ,267,OK,Cherokee Casino - Sallisaw
1621 W Ruth Ave Sallisaw OK 74955                  ,35.4495825,-94.80742255,40061,Cherokee Nation                                                                       ,0.0,256,     2006 ,           22000 ,               ,10.71724699,          ,267,OK,Cherokee Casino - Sallisaw
1621 W Ruth Ave Sallisaw OK 74955                  ,35.4495825,-94.80742255,5033,Cherokee Nation                                                                       ,0.0,256,     2006 ,           22000 ,               ,10.71724699,          ,267,OK,Cherokee Casino - Sallisaw
1621 W Ruth Ave Sallisaw OK 74955                  ,35.4495825,-94.80742255,40077,Cherokee Nation                                                                       ,0.0,256,     2006 ,           22000 ,               ,10.71724699,          ,267,OK,Cherokee Casino - Sallisaw
1621 W Ruth Ave Sallisaw OK 74955                  ,35.4495825,-94.80742255,5131,Cherokee Nation                                                                       ,0.0,256,     2006 ,           22000 ,               ,10.71724699,          ,267,OK,Cherokee Casino - Sallisaw
1506 US-169 South Coffeyville OK 74072             ,36.9879785,-95.6215486,40113,Cherokee Nation                                                                       ,0.0,300,     2015 ,           17000 ,               ,12.55927381,  10000000,268,OK,Cherokee Casino - South Coffeyville
1506 US-169 South Coffeyville OK 74072             ,36.9879785,-95.6215486,40131,Cherokee Nation                                                                       ,0.0,300,     2015 ,           17000 ,               ,12.55927381,  10000000,268,OK,Cherokee Casino - South Coffeyville
1506 US-169 South Coffeyville OK 74072             ,36.9879785,-95.6215486,40035,Cherokee Nation                                                                       ,0.0,300,     2015 ,           17000 ,               ,12.55927381,  10000000,268,OK,Cherokee Casino - South Coffeyville
1506 US-169 South Coffeyville OK 74072             ,36.9879785,-95.6215486,20125,Cherokee Nation                                                                       ,0.0,300,     2015 ,           17000 ,               ,12.55927381,  10000000,268,OK,Cherokee Casino - South Coffeyville
1506 US-169 South Coffeyville OK 74072             ,36.9879785,-95.6215486,40105,Cherokee Nation                                                                       ,0.0,300,     2015 ,           17000 ,               ,12.55927381,  10000000,268,OK,Cherokee Casino - South Coffeyville
1506 US-169 South Coffeyville OK 74072             ,36.9879785,-95.6215486,20205,Cherokee Nation                                                                       ,0.0,300,     2015 ,           17000 ,               ,12.55927381,  10000000,268,OK,Cherokee Casino - South Coffeyville
1506 US-169 South Coffeyville OK 74072             ,36.9879785,-95.6215486,20133,Cherokee Nation                                                                       ,0.0,300,     2015 ,           17000 ,               ,12.55927381,  10000000,268,OK,Cherokee Casino - South Coffeyville
1506 US-169 South Coffeyville OK 74072             ,36.9879785,-95.6215486,40147,Cherokee Nation                                                                       ,0.0,300,     2015 ,           17000 ,               ,12.55927381,  10000000,268,OK,Cherokee Casino - South Coffeyville
1506 US-169 South Coffeyville OK 74072             ,36.9879785,-95.6215486,20099,Cherokee Nation                                                                       ,0.0,300,     2015 ,           17000 ,               ,12.55927381,  10000000,268,OK,Cherokee Casino - South Coffeyville
1506 US-169 South Coffeyville OK 74072             ,36.9879785,-95.6215486,20019,Cherokee Nation                                                                       ,0.0,300,     2015 ,           17000 ,               ,12.55927381,  10000000,268,OK,Cherokee Casino - South Coffeyville
24979 US-59 Grove OK 74344                         ,36.6104982,-94.8012281,5007,Cherokee Nation                                                                       ,0.0,400,     2016 ,           39000 ,               ,16.74569841,  23000000,269,OK,Cherokee Nation Grove Casino
24979 US-59 Grove OK 74344                         ,36.6104982,-94.8012281,40041,Cherokee Nation                                                                       ,0.0,400,     2016 ,           39000 ,               ,16.74569841,  23000000,269,OK,Cherokee Nation Grove Casino
24979 US-59 Grove OK 74344                         ,36.6104982,-94.8012281,40035,Cherokee Nation                                                                       ,0.0,400,     2016 ,           39000 ,               ,16.74569841,  23000000,269,OK,Cherokee Nation Grove Casino
24979 US-59 Grove OK 74344                         ,36.6104982,-94.8012281,29119,Cherokee Nation                                                                       ,0.0,400,     2016 ,           39000 ,               ,16.74569841,  23000000,269,OK,Cherokee Nation Grove Casino
24979 US-59 Grove OK 74344                         ,36.6104982,-94.8012281,20021,Cherokee Nation                                                                       ,0.0,400,     2016 ,           39000 ,               ,16.74569841,  23000000,269,OK,Cherokee Nation Grove Casino
24979 US-59 Grove OK 74344                         ,36.6104982,-94.8012281,40115,Cherokee Nation                                                                       ,0.0,400,     2016 ,           39000 ,               ,16.74569841,  23000000,269,OK,Cherokee Nation Grove Casino
24979 US-59 Grove OK 74344                         ,36.6104982,-94.8012281,29145,Cherokee Nation                                                                       ,0.0,400,     2016 ,           39000 ,               ,16.74569841,  23000000,269,OK,Cherokee Nation Grove Casino
24979 US-59 Grove OK 74344                         ,36.6104982,-94.8012281,40097,Cherokee Nation                                                                       ,0.0,400,     2016 ,           39000 ,               ,16.74569841,  23000000,269,OK,Cherokee Nation Grove Casino
31501 US-75 Ramona OK 74061                        ,36.5337524,-95.9290826,40145,Cherokee Nation                                                                       ,0.0,500,     2010 ,           31000 ,          2012 ,20.93212302,  18000000,270,OK,Cherokee Casino Ramona
31501 US-75 Ramona OK 74061                        ,36.5337524,-95.9290826,40143,Cherokee Nation                                                                       ,0.0,500,     2010 ,           31000 ,          2012 ,20.93212302,  18000000,270,OK,Cherokee Casino Ramona
31501 US-75 Ramona OK 74061                        ,36.5337524,-95.9290826,40113,Cherokee Nation                                                                       ,0.0,500,     2010 ,           31000 ,          2012 ,20.93212302,  18000000,270,OK,Cherokee Casino Ramona
31501 US-75 Ramona OK 74061                        ,36.5337524,-95.9290826,40131,Cherokee Nation                                                                       ,0.0,500,     2010 ,           31000 ,          2012 ,20.93212302,  18000000,270,OK,Cherokee Casino Ramona
31501 US-75 Ramona OK 74061                        ,36.5337524,-95.9290826,40105,Cherokee Nation                                                                       ,0.0,500,     2010 ,           31000 ,          2012 ,20.93212302,  18000000,270,OK,Cherokee Casino Ramona
31501 US-75 Ramona OK 74061                        ,36.5337524,-95.9290826,40147,Cherokee Nation                                                                       ,0.0,500,     2010 ,           31000 ,          2012 ,20.93212302,  18000000,270,OK,Cherokee Casino Ramona
3457 Cherokee Springs Rd Tahlequah OK 74464        ,35.8782721,-94.9749498,40145,Cherokee Nation                                                                       ,0.0,525,     2019 ,           92000 ,               ,21.97872917, 170000000,271,OK,Cherokee Casino - Tahlequah
3457 Cherokee Springs Rd Tahlequah OK 74464        ,35.8782721,-94.9749498,40135,Cherokee Nation                                                                       ,0.0,525,     2019 ,           92000 ,               ,21.97872917, 170000000,271,OK,Cherokee Casino - Tahlequah
3457 Cherokee Springs Rd Tahlequah OK 74464        ,35.8782721,-94.9749498,40101,Cherokee Nation                                                                       ,0.0,525,     2019 ,           92000 ,               ,21.97872917, 170000000,271,OK,Cherokee Casino - Tahlequah
3457 Cherokee Springs Rd Tahlequah OK 74464        ,35.8782721,-94.9749498,40041,Cherokee Nation                                                                       ,0.0,525,     2019 ,           92000 ,               ,21.97872917, 170000000,271,OK,Cherokee Casino - Tahlequah
3457 Cherokee Springs Rd Tahlequah OK 74464        ,35.8782721,-94.9749498,40001,Cherokee Nation                                                                       ,0.0,525,     2019 ,           92000 ,               ,21.97872917, 170000000,271,OK,Cherokee Casino - Tahlequah
3457 Cherokee Springs Rd Tahlequah OK 74464        ,35.8782721,-94.9749498,40021,Cherokee Nation                                                                       ,0.0,525,     2019 ,           92000 ,               ,21.97872917, 170000000,271,OK,Cherokee Casino - Tahlequah
3457 Cherokee Springs Rd Tahlequah OK 74464        ,35.8782721,-94.9749498,40061,Cherokee Nation                                                                       ,0.0,525,     2019 ,           92000 ,               ,21.97872917, 170000000,271,OK,Cherokee Casino - Tahlequah
3457 Cherokee Springs Rd Tahlequah OK 74464        ,35.8782721,-94.9749498,40097,Cherokee Nation                                                                       ,0.0,525,     2019 ,           92000 ,               ,21.97872917, 170000000,271,OK,Cherokee Casino - Tahlequah
2416 US-412 West Siloam Springs OK 74338           ,36.17652402040816,-94.56610842857144,5007,Cherokee Nation                                                                       ,0.0,1500,     1997 ,          200000 ,               ,62.79636906, 100000000,272,OK,Cherokee Casino - West Siloam Springs
2416 US-412 West Siloam Springs OK 74338           ,36.17652402040816,-94.56610842857144,40041,Cherokee Nation                                                                       ,0.0,1500,     1997 ,          200000 ,               ,62.79636906, 100000000,272,OK,Cherokee Casino - West Siloam Springs
2416 US-412 West Siloam Springs OK 74338           ,36.17652402040816,-94.56610842857144,40001,Cherokee Nation                                                                       ,0.0,1500,     1997 ,          200000 ,               ,62.79636906, 100000000,272,OK,Cherokee Casino - West Siloam Springs
2416 US-412 West Siloam Springs OK 74338           ,36.17652402040816,-94.56610842857144,40021,Cherokee Nation                                                                       ,0.0,1500,     1997 ,          200000 ,               ,62.79636906, 100000000,272,OK,Cherokee Casino - West Siloam Springs
2416 US-412 West Siloam Springs OK 74338           ,36.17652402040816,-94.56610842857144,29119,Cherokee Nation                                                                       ,0.0,1500,     1997 ,          200000 ,               ,62.79636906, 100000000,272,OK,Cherokee Casino - West Siloam Springs
2416 US-412 West Siloam Springs OK 74338           ,36.17652402040816,-94.56610842857144,5033,Cherokee Nation                                                                       ,0.0,1500,     1997 ,          200000 ,               ,62.79636906, 100000000,272,OK,Cherokee Casino - West Siloam Springs
2416 US-412 West Siloam Springs OK 74338           ,36.17652402040816,-94.56610842857144,5143,Cherokee Nation                                                                       ,0.0,1500,     1997 ,          200000 ,               ,62.79636906, 100000000,272,OK,Cherokee Casino - West Siloam Springs
777 W Cherokee St Catoosa OK 74015                 ,36.16536205,-95.76543831451112,40145,Cherokee Nation                                                                       ,0.0,2600,     2009 ,          147000 ,          2019 ,108.8470397,  52000000,273,OK,Hard Rock Hotel & Casino
777 W Cherokee St Catoosa OK 74015                 ,36.16536205,-95.76543831451112,40143,Cherokee Nation                                                                       ,0.0,2600,     2009 ,          147000 ,          2019 ,108.8470397,  52000000,273,OK,Hard Rock Hotel & Casino
777 W Cherokee St Catoosa OK 74015                 ,36.16536205,-95.76543831451112,40113,Cherokee Nation                                                                       ,0.0,2600,     2009 ,          147000 ,          2019 ,108.8470397,  52000000,273,OK,Hard Rock Hotel & Casino
777 W Cherokee St Catoosa OK 74015                 ,36.16536205,-95.76543831451112,40101,Cherokee Nation                                                                       ,0.0,2600,     2009 ,          147000 ,          2019 ,108.8470397,  52000000,273,OK,Hard Rock Hotel & Casino
777 W Cherokee St Catoosa OK 74015                 ,36.16536205,-95.76543831451112,40131,Cherokee Nation                                                                       ,0.0,2600,     2009 ,          147000 ,          2019 ,108.8470397,  52000000,273,OK,Hard Rock Hotel & Casino
777 W Cherokee St Catoosa OK 74015                 ,36.16536205,-95.76543831451112,40037,Cherokee Nation                                                                       ,0.0,2600,     2009 ,          147000 ,          2019 ,108.8470397,  52000000,273,OK,Hard Rock Hotel & Casino
777 W Cherokee St Catoosa OK 74015                 ,36.16536205,-95.76543831451112,40105,Cherokee Nation                                                                       ,0.0,2600,     2009 ,          147000 ,          2019 ,108.8470397,  52000000,273,OK,Hard Rock Hotel & Casino
777 W Cherokee St Catoosa OK 74015                 ,36.16536205,-95.76543831451112,40111,Cherokee Nation                                                                       ,0.0,2600,     2009 ,          147000 ,          2019 ,108.8470397,  52000000,273,OK,Hard Rock Hotel & Casino
777 W Cherokee St Catoosa OK 74015                 ,36.16536205,-95.76543831451112,40147,Cherokee Nation                                                                       ,0.0,2600,     2009 ,          147000 ,          2019 ,108.8470397,  52000000,273,OK,Hard Rock Hotel & Casino
