FIPS Code,Year,hs_degree_or_more,no_hs_degree
30063,2010,66698.0,3986.0
30063,2017,78119.0,2931.0
30065,1970,1039.0,1200.0
30065,1980,1826.0,934.0
30065,1990,2004.0,822.0
30065,2000,2628.0,553.0
30065,2010,2904.0,456.0
30065,2017,3364.0,328.0
30067,1970,3873.0,2869.0
30067,1980,5976.0,2029.0
30067,1990,8250.0,1843.0
30067,2000,9645.0,1368.0
30067,2010,10841.0,929.0
30067,2017,13064.0,418.0
30069,1970,220.0,166.0
30069,1980,276.0,108.0
30069,1990,276.0,61.0
30069,2000,276.0,57.0
30069,2010,378.0,28.0
30069,2017,322.0,1.0
30071,1970,1539.0,1417.0
30071,1980,2031.0,1047.0
30071,1990,2434.0,849.0
30071,2000,2556.0,546.0
30071,2010,2850.0,221.0
30071,2017,2821.0,207.0
30073,1970,1950.0,1571.0
30073,1980,2667.0,1214.0
30073,1990,2997.0,1071.0
30073,2000,3351.0,757.0
30073,2010,3687.0,521.0
30073,2017,3623.0,496.0
30075,1970,828.0,606.0
30075,1980,1109.0,394.0
30075,1990,1036.0,342.0
30075,2000,1061.0,211.0
30075,2010,1115.0,89.0
30075,2017,1226.0,147.0
30077,1970,2065.0,1699.0
30077,1980,2926.0,1316.0
30077,1990,3422.0,1054.0
30077,2000,4176.0,922.0
30077,2010,4880.0,516.0
30077,2017,5078.0,411.0
30079,1970,482.0,530.0
30079,1980,686.0,467.0
30079,1990,707.0,287.0
30079,2000,719.0,194.0
30079,2010,783.0,152.0
30079,2017,819.0,131.0
30081,1970,4548.0,3817.0
30081,1980,10242.0,3507.0
30081,1990,13155.0,3477.0
30081,2000,21466.0,3099.0
30081,2010,26769.0,2270.0
30081,2017,31343.0,2351.0
30083,1970,2564.0,2695.0
30083,1980,4410.0,2207.0
30083,1990,5021.0,1634.0
30083,2000,5342.0,1056.0
30083,2010,6087.0,772.0
30083,2017,7220.0,323.0
30085,1970,2462.0,2705.0
30085,1980,3856.0,1785.0
30085,1990,4411.0,1881.0
30085,2000,4921.0,1186.0
30085,2010,5223.0,889.0
30085,2017,5763.0,419.0
30087,1970,1442.0,1661.0
30087,1980,3619.0,1376.0
30087,1990,4612.0,1278.0
30087,2000,4681.0,862.0
30087,2010,5143.0,634.0
30087,2017,4604.0,530.0
30089,1970,2086.0,1994.0
30089,1980,3572.0,1697.0
30089,1990,4282.0,1410.0
30089,2000,5878.0,1364.0
30089,2010,7361.0,1099.0
30089,2017,8822.0,910.0
30091,1970,1648.0,1635.0
30091,1980,2268.0,1083.0
30091,1990,2451.0,840.0
30091,2000,2380.0,551.0
30091,2010,2295.0,208.0
30091,2017,2391.0,252.0
30093,1970,12466.0,10813.0
30093,1980,15852.0,7081.0
30093,1990,17560.0,4863.0
30093,2000,19659.0,3438.0
30093,2010,21178.0,2207.0
30093,2017,22742.0,1572.0
30095,1970,1564.0,1212.0
30095,1980,2501.0,1027.0
30095,1990,3394.0,947.0
30095,2000,4926.0,706.0
30095,2010,6038.0,526.0
30095,2017,6076.0,462.0
30097,1970,1034.0,804.0
30097,1980,1401.0,680.0
30097,1990,1721.0,461.0
30097,2000,2211.0,276.0
30097,2010,2277.0,232.0
30097,2017,2490.0,103.0
30099,1970,1853.0,1645.0
30099,1980,2680.0,1298.0
30099,1990,3132.0,944.0
30099,2000,3582.0,713.0
30099,2010,3808.0,468.0
30099,2017,3821.0,432.0
30101,1970,1977.0,1224.0
30101,1980,2327.0,921.0
30101,1990,2547.0,742.0
30101,2000,2890.0,680.0
30101,2010,3413.0,394.0
30101,2017,3105.0,449.0
30103,1970,366.0,185.0
30103,1980,429.0,178.0
30103,1990,484.0,85.0
30103,2000,498.0,79.0
30103,2010,468.0,73.0
30103,2017,506.0,32.0
30105,1970,3186.0,2647.0
30105,1980,4288.0,1602.0
30105,1990,4306.0,1173.0
30105,2000,4484.0,861.0
30105,2010,4731.0,541.0
30105,2017,5012.0,362.0
30107,1970,848.0,642.0
30107,1980,1041.0,444.0
30107,1990,1077.0,415.0
30107,2000,1041.0,467.0
30107,2010,1272.0,230.0
30107,2017,1406.0,116.0
30109,1970,424.0,369.0
30109,1980,516.0,342.0
30109,1990,546.0,253.0
30109,2000,567.0,171.0
30109,2010,600.0,83.0
30109,2017,735.0,38.0
30111,1970,28954.0,16099.0
30111,1980,47183.0,14399.0
30111,1990,60952.0,11904.0
30111,2000,74510.0,9723.0
30111,2010,92443.0,7623.0
30111,2017,108175.0,5332.0
30113,1970,20.0,6.0
30113,1980,127.0,42.0
30113,1990,26.0,0.0
31000,1970,476850.0,327773.0
31000,1980,669537.0,242616.0
31000,1990,814977.0,181072.0
31000,2000,941380.0,145861.0
31000,2010,1071313.0,113355.0
31000,2017,1178988.0,104297.0
31001,1970,10554.0,6767.0
31001,1980,13803.0,4488.0
31001,1990,15536.0,3602.0
31001,2000,17108.0,2706.0
31001,2010,18059.0,2002.0
31001,2017,18800.0,1543.0
31003,1970,2648.0,2649.0
31003,1980,3702.0,1593.0
31003,1990,3972.0,1150.0
31003,2000,4225.0,714.0
31003,2010,4314.0,381.0
31003,2017,4015.0,273.0
31005,1970,166.0,102.0
31005,1980,250.0,76.0
31005,1990,267.0,52.0
31005,2000,274.0,32.0
31005,2010,305.0,14.0
31005,2017,304.0,11.0
31007,1970,386.0,255.0
31007,1980,438.0,126.0
31007,1990,490.0,69.0
31007,2000,519.0,32.0
31007,2010,473.0,41.0
31007,2017,465.0,45.0
31009,1970,319.0,169.0
31009,1980,370.0,142.0
31009,1990,382.0,66.0
31009,2000,380.0,27.0
31009,2010,389.0,13.0
31009,2017,291.0,31.0
31011,1970,2367.0,2301.0
31011,1980,2949.0,1523.0
31011,1990,3323.0,1044.0
31011,2000,3490.0,644.0
31011,2010,3520.0,288.0
31011,2017,3520.0,227.0
31013,1970,3481.0,2381.0
31013,1980,5845.0,1834.0
31013,1990,6897.0,1310.0
31013,2000,6926.0,938.0
31013,2010,6784.0,801.0
31013,2017,6831.0,603.0
31015,1970,1035.0,1237.0
31015,1980,1311.0,882.0
31015,1990,1416.0,549.0
31015,2000,1410.0,288.0
31015,2010,1353.0,125.0
31015,2017,1279.0,64.0
31017,1970,1325.0,1118.0
31017,1980,1807.0,909.0
31017,1990,1984.0,503.0
31017,2000,2065.0,413.0
31017,2010,2068.0,196.0
31017,2017,1838.0,150.0
31019,1970,9079.0,6064.0
31019,1980,13981.0,4204.0
31019,1990,17272.0,3459.0
31019,2000,21559.0,2618.0
31019,2010,25638.0,2121.0
31019,2017,28717.0,2311.0
31021,1970,3149.0,2552.0
31021,1980,3798.0,1945.0
31021,1990,4188.0,1211.0
31021,2000,4524.0,858.0
31021,2010,4498.0,433.0
31021,2017,4299.0,424.0
31023,1970,2559.0,3054.0
31023,1980,3566.0,2254.0
31023,1990,4110.0,1562.0
31023,2000,4789.0,952.0
31023,2010,5254.0,535.0
31023,2017,5344.0,441.0
31025,1970,6010.0,4071.0
31025,1980,8685.0,3254.0
31025,1990,11083.0,2421.0
31025,2000,14200.0,1687.0
31025,2010,16072.0,1090.0
31025,2017,17605.0,852.0
31027,1970,2984.0,3386.0
31027,1980,4002.0,2506.0
31027,1990,4794.0,1584.0
31027,2000,5184.0,1024.0
31027,2010,5520.0,504.0
31027,2017,5287.0,296.0
31029,1970,1345.0,1176.0
31029,1980,2070.0,798.0
31029,1990,2286.0,609.0
31029,2000,2411.0,380.0
31029,2010,2496.0,311.0
31029,2017,2260.0,310.0
31031,1970,2130.0,1817.0
31031,1980,3028.0,1075.0
31031,1990,3159.0,1042.0
31031,2000,3508.0,607.0
31031,2010,3848.0,296.0
31031,2017,3667.0,82.0
31033,1970,3642.0,2324.0
31033,1980,4479.0,1628.0
31033,1990,5004.0,1230.0
31033,2000,5676.0,867.0
31033,2010,6558.0,471.0
31033,2017,6131.0,511.0
31035,1970,2598.0,2272.0
31035,1980,3392.0,1539.0
31035,1990,3676.0,1105.0
31035,2000,4061.0,624.0
31035,2010,3882.0,523.0
31035,2017,3899.0,282.0
31037,1970,2442.0,3342.0
31037,1980,3532.0,2519.0
31037,1990,4226.0,1775.0
31037,2000,4723.0,1839.0
31037,2010,4521.0,1937.0
31037,2017,4824.0,1772.0
31039,1970,3147.0,3646.0
31039,1980,4264.0,2690.0
31039,1990,4783.0,1907.0
31039,2000,5317.0,1438.0
31039,2010,5470.0,797.0
31039,2017,5642.0,482.0
31041,1970,4786.0,3848.0
31041,1980,6168.0,2693.0
31041,1990,6713.0,1625.0
31041,2000,7019.0,1007.0
31041,2010,7024.0,607.0
31041,2017,6924.0,389.0
31043,1970,3601.0,3136.0
31043,1980,6176.0,2936.0
31043,1990,7605.0,2547.0
31043,2000,8892.0,3211.0
31043,2010,9150.0,3731.0
31043,2017,10130.0,2766.0
31045,1970,2786.0,2011.0
31045,1980,4004.0,1240.0
31045,1990,4081.0,1018.0
31045,2000,4362.0,656.0
31045,2010,5141.0,463.0
31045,2017,4953.0,226.0
31047,1970,6330.0,4841.0
31047,1980,9311.0,3883.0
31047,1990,10269.0,2763.0
31047,2000,11168.0,4007.0
31047,2010,11666.0,3708.0
31047,2017,12216.0,3293.0
31049,1970,905.0,797.0
31049,1980,1134.0,464.0
31049,1990,1214.0,319.0
31049,2000,1292.0,223.0
31049,2010,1334.0,98.0
31049,2017,1277.0,146.0
31051,1970,2300.0,2081.0
31051,1980,2842.0,1465.0
31051,1990,3070.0,963.0
31051,2000,3406.0,741.0
31051,2010,3475.0,597.0
31051,2017,3151.0,584.0
31053,1970,11133.0,8158.0
31053,1980,14654.0,6740.0
31053,1990,17578.0,4864.0
31053,2000,19861.0,3926.0
31053,2010,21135.0,3791.0
31053,2017,21940.0,2801.0
31055,1970,127223.0,74508.0
31055,1980,174368.0,52772.0
31055,1990,221316.0,40560.0
31055,2000,255866.0,37210.0
31055,2010,297122.0,33464.0
31055,2017,348160.0,32863.0
31057,1970,998.0,901.0
31057,1980,1152.0,748.0
31057,1990,1270.0,511.0
31057,2000,1343.0,287.0
31057,2010,1352.0,120.0
31057,2017,1176.0,72.0
31059,1970,2887.0,2109.0
31059,1980,3529.0,1580.0
31059,1990,3963.0,905.0
31059,2000,4025.0,536.0
31059,2010,3870.0,293.0
31059,2017,3905.0,231.0
31061,1970,1422.0,1630.0
31061,1980,1802.0,1157.0
31061,1990,2022.0,821.0
31061,2000,2172.0,361.0
31061,2010,2170.0,172.0
31061,2017,2017.0,150.0
31063,1970,1243.0,1048.0
31063,1980,1533.0,639.0
31063,1990,1663.0,390.0
31063,2000,1713.0,228.0
31063,2010,1734.0,104.0
31063,2017,1587.0,105.0
31065,1970,2272.0,2222.0
31065,1980,2975.0,1378.0
31065,1990,3001.0,985.0
31065,2000,3169.0,595.0
31065,2010,3114.0,410.0
31065,2017,2950.0,335.0
31067,1970,7968.0,7204.0
31067,1980,9659.0,5969.0
31067,1990,11521.0,4118.0
31067,2000,12861.0,2828.0
31067,2010,14029.0,1460.0
31067,2017,14030.0,1137.0
31069,1970,1041.0,801.0
31069,1980,1339.0,575.0
31069,1990,1342.0,414.0
31069,2000,1436.0,249.0
31069,2010,1481.0,131.0
31069,2017,1217.0,80.0
31071,1970,750.0,805.0
31071,1980,942.0,592.0
31071,1990,1095.0,388.0
31071,2000,1114.0,260.0
31071,2010,1490.0,91.0
31071,2017,1288.0,58.0
31073,1970,676.0,611.0
31073,1980,912.0,432.0
31073,1990,1081.0,286.0
31073,2000,1349.0,168.0
31073,2010,1330.0,71.0
31073,2017,1357.0,88.0
31075,1970,327.0,139.0
31075,1980,414.0,104.0
31075,1990,454.0,53.0
31075,2000,445.0,48.0
31075,2010,384.0,26.0
31075,2017,408.0,37.0
31077,1970,1238.0,1054.0
31077,1980,1463.0,607.0
31077,1990,1530.0,409.0
31077,2000,1509.0,304.0
31077,2010,1629.0,137.0
31077,2017,1425.0,110.0
31079,1970,14045.0,9379.0
31079,1980,20728.0,6985.0
31079,1990,24554.0,6422.0
31079,2000,28256.0,6113.0
31079,2010,31226.0,6503.0
31079,2017,34139.0,6057.0
31081,1970,2971.0,2012.0
31081,1980,4121.0,1428.0
31081,1990,4597.0,1155.0
31081,2000,5487.0,639.0
31081,2010,5865.0,374.0
31081,2017,6224.0,181.0
31083,1970,1590.0,1162.0
31083,1980,2093.0,763.0
31083,1990,2194.0,519.0
31083,2000,2294.0,381.0
31083,2010,2335.0,233.0
31083,2017,2014.0,159.0
31085,1970,527.0,388.0
31085,1980,654.0,187.0
31085,1990,677.0,163.0
31085,2000,648.0,79.0
31085,2010,627.0,83.0
31085,2017,633.0,48.0
31087,1970,1333.0,1144.0
31087,1980,1770.0,780.0
31087,1990,1994.0,486.0
31087,2000,1867.0,313.0
31087,2010,1952.0,180.0
31087,2017,1727.0,121.0
31089,1970,3719.0,3480.0
31089,1980,5368.0,2532.0
31089,1990,6133.0,1924.0
31089,2000,6549.0,1199.0
31089,2010,6610.0,751.0
31089,2017,6474.0,417.0
31091,1970,379.0,267.0
31091,1980,450.0,188.0
31091,1990,446.0,115.0
31091,2000,504.0,58.0
31091,2010,480.0,32.0
31091,2017,391.0,29.0
31093,1970,1977.0,1829.0
31093,1980,2802.0,1280.0
31093,1990,2965.0,980.0
31093,2000,3774.0,553.0
31093,2010,4026.0,356.0
31093,2017,4311.0,186.0
31095,1970,3138.0,3332.0
31095,1980,4107.0,2296.0
31095,1990,4579.0,1522.0
31095,2000,4949.0,929.0
31095,2010,4875.0,598.0
31095,2017,4759.0,410.0
31097,1970,1674.0,1840.0
31097,1980,2119.0,1337.0
31097,1990,2431.0,872.0
31097,2000,2528.0,615.0
31097,2010,3382.0,503.0
31097,2017,3426.0,403.0
31099,1970,2429.0,1562.0
31099,1980,3219.0,1175.0
31099,1990,3561.0,875.0
31099,2000,4065.0,529.0
31099,2010,4186.0,360.0
31099,2017,4177.0,279.0
31101,1970,2823.0,1984.0
31101,1980,4117.0,1528.0
31101,1990,4635.0,1053.0
31101,2000,5283.0,820.0
31101,2010,5679.0,481.0
31101,2017,5568.0,562.0
31103,1970,425.0,297.0
31103,1980,533.0,253.0
31103,1990,553.0,167.0
31103,2000,560.0,121.0
31103,2010,552.0,47.0
31103,2017,621.0,12.0
31105,1970,2058.0,1167.0
31105,1980,2007.0,912.0
31105,1990,2088.0,741.0
31105,2000,2409.0,440.0
31105,2010,2397.0,360.0
31105,2017,2137.0,369.0
31107,1970,3207.0,3657.0
31107,1980,4353.0,2741.0
31107,1990,4677.0,1898.0
31107,2000,5297.0,1165.0
31107,2010,5451.0,670.0
31107,2017,5277.0,464.0
31109,1970,61225.0,23922.0
31109,1980,87202.0,19818.0
31109,1990,113870.0,15450.0
31109,2000,138233.0,14514.0
31109,2010,166122.0,11367.0
31109,2017,187548.0,13501.0
31111,1970,9889.0,6477.0
31111,1980,15753.0,5088.0
31111,1990,16821.0,3855.0
31111,2000,19630.0,3106.0
31111,2010,22495.0,1942.0
31111,2017,22334.0,1548.0
31113,1970,289.0,315.0
31113,1980,432.0,149.0
31113,1990,446.0,92.0
31113,2000,476.0,48.0
31113,2010,505.0,27.0
31113,2017,544.0,14.0
31115,1970,261.0,285.0
31115,1980,378.0,150.0
31115,1990,369.0,102.0
31115,2000,447.0,40.0
31115,2010,344.0,33.0
31115,2017,456.0,5.0
31117,1970,162.0,162.0
31117,1980,229.0,141.0
31117,1990,287.0,81.0
31117,2000,319.0,41.0
31117,2010,266.0,19.0
31117,2017,318.0,21.0
31119,1970,8382.0,7096.0
31119,1980,12472.0,5626.0
31119,1990,15987.0,4439.0
31119,2000,17937.0,3787.0
31119,2010,19633.0,2786.0
31119,2017,21619.0,1638.0
31121,1970,2685.0,2248.0
31121,1980,3661.0,1652.0
31121,1990,4093.0,1224.0
31121,2000,4636.0,796.0
31121,2010,4870.0,519.0
31121,2017,5050.0,387.0
31123,1970,1683.0,1780.0
31123,1980,2327.0,1383.0
31123,1990,2690.0,942.0
31123,2000,2837.0,738.0
31123,2010,2977.0,500.0
31123,2017,2795.0,331.0
31125,1970,1414.0,1726.0
31125,1980,1866.0,1033.0
31125,1990,2026.0,828.0
31125,2000,2137.0,514.0
31125,2010,2305.0,318.0
31125,2017,2185.0,185.0
31127,1970,3028.0,2057.0
31127,1980,3508.0,1670.0
31127,1990,3907.0,1151.0
31127,2000,4197.0,710.0
31127,2010,4378.0,372.0
31127,2017,4157.0,450.0
31129,1970,2366.0,2150.0
31129,1980,2931.0,1381.0
31129,1990,2998.0,1040.0
31129,2000,3013.0,554.0
31129,2010,3071.0,258.0
31129,2017,2802.0,218.0
31131,1970,5015.0,4457.0
31131,1980,6370.0,3305.0
31131,1990,7480.0,2185.0
31131,2000,8880.0,1493.0
31131,2010,9917.0,900.0
31131,2017,10197.0,775.0
31133,1970,1568.0,1349.0
31133,1980,1780.0,941.0
31133,1990,1776.0,591.0
31133,2000,1864.0,364.0
31133,2010,1821.0,213.0
31133,2017,1541.0,253.0
31135,1970,1150.0,960.0
31135,1980,1583.0,689.0
31135,1990,1763.0,470.0
31135,2000,1880.0,279.0
31135,2010,1921.0,159.0
31135,2017,1781.0,184.0
31137,1970,3480.0,2212.0
31137,1980,4564.0,1606.0
31137,1990,5477.0,969.0
31137,2000,5850.0,715.0
31137,2010,5949.0,405.0
31137,2017,5625.0,467.0
31139,1970,2321.0,2590.0
31139,1980,3274.0,1822.0
31139,1990,3724.0,1325.0
31139,2000,4245.0,774.0
31139,2010,4544.0,355.0
31139,2017,4668.0,272.0
31141,1970,7731.0,6102.0
31141,1980,11897.0,4461.0
31141,1990,14480.0,3742.0
31141,2000,16934.0,3054.0
31141,2010,18597.0,2244.0
31141,2017,20091.0,2312.0
31143,1970,2279.0,1734.0
31143,1980,2890.0,1123.0
31143,1990,3154.0,739.0
31143,2000,3367.0,519.0
31143,2010,3498.0,291.0
31143,2017,3314.0,284.0
31145,1970,4111.0,2857.0
31145,1980,5668.0,1849.0
31145,1990,6208.0,1343.0
31145,2000,6586.0,904.0
31145,2010,6960.0,500.0
31145,2017,6809.0,571.0
31147,1970,3947.0,3815.0
31147,1980,4722.0,2736.0
31147,1990,5071.0,1845.0
31147,2000,5354.0,1189.0
31147,2010,5613.0,473.0
31147,2017,5179.0,493.0
31149,1970,687.0,714.0
31149,1980,1000.0,455.0
31149,1990,1061.0,275.0
31149,2000,1085.0,157.0
31149,2010,1081.0,81.0
31149,2017,880.0,45.0
31151,1970,4024.0,3663.0
31151,1980,5403.0,2694.0
31151,1990,6211.0,1965.0
31151,2000,7059.0,1632.0
31151,2010,7319.0,1361.0
31151,2017,7505.0,1815.0
31153,1970,20727.0,7413.0
31153,1980,37337.0,6162.0
31153,1990,53670.0,5339.0
31153,2000,68837.0,4967.0
31153,2010,94275.0,5205.0
31153,2017,117942.0,5293.0
31155,1970,5104.0,4650.0
31155,1980,7650.0,3688.0
31155,1990,9426.0,2496.0
31155,2000,11325.0,1722.0
31155,2010,13058.0,952.0
31155,2017,14610.0,726.0
31157,1970,10621.0,8452.0
31157,1980,14856.0,7533.0
31157,1990,17331.0,5984.0
31157,2000,19360.0,4954.0
31157,2010,21174.0,3284.0
31157,2017,21570.0,2631.0
31159,1970,4016.0,3516.0
31159,1980,5961.0,2756.0
31159,1990,7524.0,1817.0
31159,2000,8753.0,1256.0
31159,2010,9776.0,779.0
31159,2017,10452.0,647.0
31161,1970,2304.0,2006.0
31161,1980,3111.0,1543.0
31161,1990,3333.0,1144.0
31161,2000,3642.0,590.0
31161,2010,3496.0,414.0
31161,2017,3225.0,370.0
31163,1970,1165.0,1594.0
31163,1980,1606.0,1033.0
31163,1990,1760.0,678.0
31163,2000,1932.0,423.0
31163,2010,2015.0,269.0
31163,2017,1961.0,197.0
31165,1970,629.0,558.0
31165,1980,881.0,265.0
31165,1990,819.0,243.0
31165,2000,872.0,137.0
31165,2010,843.0,71.0
31165,2017,752.0,31.0
31167,1970,1452.0,1780.0
31167,1980,2390.0,1209.0
31167,1990,2993.0,775.0
31167,2000,3504.0,561.0
31167,2010,3840.0,218.0
31167,2017,3741.0,239.0
31169,1970,2477.0,2434.0
31169,1980,3112.0,1886.0
31169,1990,3400.0,1276.0
31169,2000,3479.0,822.0
31169,2010,3488.0,325.0
31169,2017,3284.0,230.0
31171,1970,279.0,242.0
31171,1980,444.0,136.0
31171,1990,428.0,115.0
31171,2000,442.0,86.0
31171,2010,518.0,31.0
31171,2017,454.0,42.0
31173,1970,1650.0,2005.0
31173,1980,2366.0,1608.0
31173,1990,2789.0,1159.0
31173,2000,3177.0,776.0
31173,2010,3245.0,500.0
31173,2017,3285.0,375.0
31175,1970,1722.0,1848.0
31175,1980,2411.0,1194.0
31175,1990,2678.0,859.0
31175,2000,2781.0,504.0
31175,2010,2906.0,213.0
31175,2017,2686.0,182.0
31177,1970,4178.0,3068.0
31177,1980,6488.0,2493.0
31177,1990,8754.0,1831.0
31177,2000,10730.0,1226.0
31177,2010,12735.0,741.0
31177,2017,13563.0,701.0
31179,1970,2680.0,2243.0
31179,1980,3773.0,1449.0
31179,1990,4121.0,1006.0
31179,2000,4451.0,664.0
31179,2010,4934.0,303.0
31179,2017,5243.0,236.0
31181,1970,1719.0,1696.0
31181,1980,2206.0,1049.0
31181,1990,2263.0,795.0
31181,2000,2432.0,478.0
31181,2010,2461.0,234.0
31181,2017,2255.0,146.0
31183,1970,277.0,305.0
31183,1980,415.0,179.0
31183,1990,469.0,125.0
31183,2000,524.0,53.0
31183,2010,482.0,23.0
31183,2017,598.0,13.0
31185,1970,4606.0,3205.0
31185,1980,6530.0,2317.0
31185,1990,7600.0,1696.0
31185,2000,8352.0,1227.0
31185,2010,8586.0,786.0
31185,2017,8962.0,591.0
32000,1970,172869.0,92220.0
32000,1980,362021.0,117580.0
32000,1990,622010.0,167628.0
32000,2000,1056802.0,253374.0
32000,2010,1511275.0,279754.0
32000,2017,1875972.0,278515.0
32001,1970,3226.0,2282.0
32001,1980,5906.0,2340.0
32001,1990,8998.0,2320.0
32001,2000,12908.0,2259.0
32001,2010,14646.0,1753.0
32001,2017,16148.0,1368.0
32003,1970,94549.0,50444.0
32003,1980,201721.0,70724.0
32003,1990,376622.0,110286.0
32003,2000,715402.0,184998.0
32003,2010,1077560.0,209887.0
32003,2017,1348993.0,211382.0
32005,1970,2960.0,1254.0
32005,1980,10756.0,1884.0
32005,1990,16481.0,2401.0
32005,2000,26812.0,2467.0
32005,2010,32033.0,2554.0
32005,2017,36275.0,2568.0
32007,1970,4369.0,3197.0
32007,1980,6940.0,3063.0
32007,1990,15328.0,4188.0
32007,2000,21207.0,5591.0
32007,2010,25139.0,4983.0
32007,2017,30829.0,3849.0
32009,1970,122.0,198.0
32009,1980,342.0,164.0
32009,1990,652.0,260.0
32009,2000,561.0,150.0
32009,2010,626.0,132.0
32009,2017,682.0,191.0
32011,1970,339.0,225.0
32011,1980,428.0,263.0
32011,1990,754.0,249.0
32011,2000,847.0,257.0
32011,2010,1090.0,128.0
32011,2017,1058.0,53.0
32013,1970,1881.0,1799.0
32013,1980,3805.0,1678.0
32013,1990,5851.0,1894.0
32013,2000,7707.0,2139.0
32013,2010,8622.0,1981.0
32013,2017,9685.0,1654.0
32015,1970,879.0,523.0
32015,1980,1425.0,716.0
32015,1990,2602.0,954.0
32015,2000,2837.0,744.0
32015,2010,2791.0,722.0
32015,2017,3478.0,376.0
32017,1970,775.0,575.0
32017,1980,1388.0,634.0
32017,1990,1774.0,513.0
32017,2000,2203.0,451.0
32017,2010,2824.0,496.0
32017,2017,2812.0,375.0
32019,1970,2536.0,1963.0
32019,1980,5892.0,2480.0
32019,1990,10026.0,3307.0
32019,2000,18635.0,4228.0
32019,2010,29654.0,5503.0
32019,2017,37615.0,5439.0
32021,1970,2039.0,1602.0
32021,1980,2357.0,1418.0
32021,1990,3003.0,1106.0
32021,2000,2720.0,807.0
32021,2010,3106.0,473.0
32021,2017,2945.0,318.0
32023,1970,1903.0,1299.0
32023,1980,3805.0,1668.0
32023,1990,9215.0,3048.0
32023,2000,18412.0,4822.0
32023,2010,26136.0,5947.0
32023,2017,35004.0,5376.0
32027,1970,905.0,680.0
32027,1980,1324.0,719.0
32027,1990,1934.0,710.0
32027,2000,3416.0,1082.0
32027,2010,4010.0,975.0
32027,2017,4214.0,799.0
32029,1970,249.0,157.0
32029,1980,780.0,174.0
32029,1990,1509.0,278.0
32029,2000,2203.0,337.0
32029,2010,2885.0,310.0
32029,2017,2877.0,236.0
32031,1970,46845.0,21357.0
32031,1980,95856.0,23884.0
32031,1990,139680.0,29661.0
32031,2000,186211.0,35626.0
32031,2010,241044.0,37461.0
32031,2017,300165.0,39009.0
32033,1970,2866.0,2394.0
32033,1980,3524.0,1460.0
32033,1990,4366.0,1605.0
32033,2000,5072.0,1112.0
32033,2010,5764.0,1154.0
32033,2017,6008.0,719.0
32510,1970,6426.0,2271.0
32510,1980,15772.0,4311.0
32510,1990,23215.0,4848.0
32510,2000,29649.0,6304.0
32510,2010,33345.0,5295.0
32510,2017,37184.0,4803.0
33000,1970,228972.0,168709.0
33000,1980,391568.0,150385.0
33000,1990,586471.0,127423.0
33000,2000,720233.0,103754.0
33000,2010,829695.0,77643.0
33000,2017,935629.0,61724.0
33001,1970,10286.0,8154.0
33001,1980,18574.0,7882.0
33001,1990,26372.0,6437.0
33001,2000,33637.0,5623.0
33001,2010,39019.0,4459.0
33001,2017,44820.0,3161.0
33003,1970,7001.0,4074.0
33003,1980,14245.0,4139.0
33003,1990,20566.0,4052.0
33003,2000,27812.0,3722.0
33003,2010,33064.0,3043.0
33003,2017,38003.0,1989.0
33005,1970,16103.0,12161.0
33005,1980,26397.0,10319.0
33005,1990,35699.0,8494.0
33005,2000,41405.0,6627.0
33005,2010,46854.0,4657.0
33005,2017,51153.0,3407.0
33007,1970,8782.0,10610.0
33007,1980,12678.0,8902.0
33007,1990,16378.0,7028.0
33007,2000,18056.0,5434.0
33007,2010,20723.0,3825.0
33007,2017,21794.0,2717.0
33009,1970,17554.0,11303.0
33009,1980,27582.0,10160.0
33009,1990,37390.0,8570.0
33009,2000,46288.0,6507.0
33009,2010,54778.0,5302.0
33009,2017,60703.0,4439.0
33011,1970,66211.0,53794.0
33011,1980,114861.0,46685.0
33011,1990,177465.0,38449.0
33011,2000,219055.0,32853.0
33011,2010,247264.0,25652.0
33011,2017,280720.0,21153.0
33013,1970,27258.0,18162.0
33013,1980,43786.0,15410.0
33013,1990,65407.0,13226.0
33013,2000,80469.0,10809.0
33013,2010,93658.0,7949.0
33013,2017,103560.0,7238.0
33015,1970,47866.0,25312.0
33015,1980,86707.0,25435.0
33015,1990,137833.0,22053.0
33015,2000,169367.0,17805.0
33015,2010,194480.0,12381.0
33015,2017,222219.0,9777.0
33017,1970,18903.0,16660.0
33017,1980,32364.0,13876.0
33017,1990,50233.0,12730.0
33017,2000,60727.0,9592.0
33017,2010,71611.0,7186.0
33017,2017,82975.0,4877.0
33019,1970,9008.0,8479.0
33019,1980,14374.0,7577.0
33019,1990,19128.0,6384.0
33019,2000,23417.0,4782.0
33019,2010,28244.0,3189.0
33019,2017,29682.0,2966.0
34000,1970,2131108.0,1925498.0
34000,1980,3035898.0,1468349.0
34000,1990,3961027.0,1205206.0
34000,2000,4643322.0,1014477.0
34000,2010,5246487.0,723029.0
34000,2017,5825262.0,601741.0
34001,1970,47095.0,59066.0
34001,1980,73903.0,46508.0
34001,1990,109172.0,40617.0
34001,2000,131737.0,36809.0
34001,2010,155166.0,30152.0
34001,2017,169326.0,22257.0
34003,1970,318509.0,211120.0
34003,1980,406931.0,145167.0
34003,1990,476471.0,107514.0
34003,2000,539849.0,83620.0
34003,2010,579033.0,56391.0
34003,2017,627327.0,47269.0
34005,1970,93412.0,63249.0
34005,1980,153179.0,52871.0
